datetime,PC1_coefficient,PC2_coefficient,PC1_PC2_amplitude,fase
2015-07-03,-2.25726,-0.76918,2.38472,8
2015-07-04,-2.0737,-0.69486,2.18702,8
2015-07-05,-1.81393,-0.57934,1.9042,8
2015-07-06,-1.48226,-0.43508,1.5448,8
2015-07-07,-1.08771,-0.27643,1.12229,8
2015-07-08,-0.64369,-0.11856,0.65452,8
2015-07-09,-0.16745,0.0237,0.16912,6
2015-07-10,0.32085,0.13703,0.34889,4
2015-07-11,0.79931,0.21062,0.82659,4
2015-07-12,1.2456,0.23704,1.26795,4
2015-07-13,1.63839,0.21276,1.65215,4
2015-07-14,1.95872,0.13845,1.9636,4
2015-07-15,2.19125,0.01889,2.19133,4
2015-07-16,2.3253,-0.13741,2.32936,2
2015-07-17,2.35558,-0.3189,2.37706,2
2015-07-18,2.28253,-0.51192,2.33923,2
2015-07-19,2.11239,-0.70174,2.2259,2
2015-07-20,1.85672,-0.87373,2.05202,2
2015-07-21,1.53172,-1.0145,1.83722,2
2015-07-22,1.15715,-1.11294,1.6055,2
2015-07-23,0.75506,-1.16099,1.38492,1
2015-07-24,0.34839,-1.15429,1.20573,1
2015-07-25,-0.04048,-1.09245,1.0932,8
2015-07-26,-0.39112,-0.97902,1.05425,8
2015-07-27,-0.68626,-0.82114,1.07016,8
2015-07-28,-0.91276,-0.62901,1.1085,8
2015-07-29,-1.06228,-0.41499,1.14047,8
2015-07-30,-1.13165,-0.19269,1.14794,8
2015-07-31,-1.1228,0.02411,1.12306,6
2015-08-01,-1.04243,0.22246,1.0659,6
2015-08-02,-0.90133,0.39115,0.98254,6
2015-08-03,-0.71346,0.52152,0.88375,6
2015-08-04,-0.49489,0.60794,0.7839,5
2015-08-05,-0.26256,0.64813,0.69929,5
2015-08-06,-0.03317,0.64313,0.64398,5
2015-08-07,0.17802,0.59705,0.62303,4
2015-08-08,0.35808,0.51663,0.62859,4
2015-08-09,0.49719,0.41048,0.64474,4
2015-08-10,0.58915,0.28838,0.65594,4
2015-08-11,0.63158,0.16039,0.65163,4
2015-08-12,0.6259,0.03604,0.62694,4
2015-08-13,0.57699,-0.0764,0.58203,2
2015-08-14,0.49267,-0.17045,0.52132,2
2015-08-15,0.38297,-0.24191,0.45298,2
2015-08-16,0.25933,-0.28894,0.38825,1
2015-08-17,0.13367,-0.31208,0.3395,1
2015-08-18,0.01755,-0.31397,0.31446,1
2015-08-19,-0.07867,-0.29895,0.30913,8
2015-08-20,-0.14652,-0.27251,0.3094,8
2015-08-21,-0.17993,-0.24067,0.30049,8
2015-08-22,-0.17562,-0.20931,0.27323,8
2015-08-23,-0.13323,-0.18362,0.22686,8
2015-08-24,-0.05526,-0.16757,0.17644,8
2015-08-25,0.05318,-0.16353,0.17196,1
2015-08-26,0.18473,-0.1721,0.25247,2
2015-08-27,0.33038,-0.19207,0.38215,2
2015-08-28,0.48005,-0.22054,0.52829,2
2015-08-29,0.62333,-0.25325,0.67281,2
2015-08-30,0.75009,-0.28501,0.80241,2
2015-08-31,0.85123,-0.31014,0.90597,2
2015-09-01,0.91917,-0.32308,0.9743,2
2015-09-02,0.94841,-0.31886,1.00057,2
2015-09-03,0.9358,-0.29359,0.98077,2
2015-09-04,0.8808,-0.24481,0.91418,2
2015-09-05,0.78547,-0.17171,0.80402,2
2015-09-06,0.65439,-0.07526,0.65871,2
2015-09-07,0.49438,0.04187,0.49615,4
2015-09-08,0.31405,0.17549,0.35975,4
2015-09-09,0.12335,0.32021,0.34314,4
2015-09-10,-0.06707,0.4698,0.47456,5
2015-09-11,-0.24652,0.61766,0.66504,5
2015-09-12,-0.40488,0.75728,0.85872,5
2015-09-13,-0.53332,0.88263,1.03125,5
2015-09-14,-0.62483,0.98858,1.16949,5
2015-09-15,-0.67466,1.07113,1.26589,5
2015-09-16,-0.68077,1.12763,1.31719,5
2015-09-17,-0.6439,1.15686,1.32398,5
2015-09-18,-0.56769,1.15895,1.29052,5
2015-09-19,-0.45846,1.1353,1.22437,5
2015-09-20,-0.32487,1.08833,1.13578,5
2015-09-21,-0.17745,1.02123,1.03653,5
2015-09-22,-0.02795,0.93768,0.9381,5
2015-09-23,0.1114,0.84157,0.84891,4
2015-09-24,0.22873,0.73667,0.77136,4
2015-09-25,0.31323,0.6265,0.70044,4
2015-09-26,0.35602,0.5141,0.62534,4
2015-09-27,0.35074,0.40194,0.53345,4
2015-09-28,0.29407,0.29191,0.41436,4
2015-09-29,0.18608,0.18533,0.26263,4
2015-09-30,0.0303,0.083,0.08836,4
2015-10-01,-0.16636,-0.01464,0.16701,8
2015-10-02,-0.39403,-0.10747,0.40842,8
2015-10-03,-0.64037,-0.19548,0.66954,8
2015-10-04,-0.8914,-0.27873,0.93396,8
2015-10-05,-1.13233,-0.35725,1.18735,8
2015-10-06,-1.34855,-0.43094,1.41573,8
2015-10-07,-1.52658,-0.49963,1.60627,8
2015-10-08,-1.65501,-0.56301,1.74815,8
2015-10-09,-1.72522,-0.62071,1.83349,8
2015-10-10,-1.73207,-0.67232,1.85797,8
2015-10-11,-1.67416,-0.71744,1.82141,8
2015-10-12,-1.55401,-0.75575,1.72804,8
2015-10-13,-1.37788,-0.787,1.5868,8
2015-10-14,-1.1553,-0.81105,1.41157,8
2015-10-15,-0.89842,-0.82786,1.22169,8
2015-10-16,-0.6212,-0.83743,1.04268,8
2015-10-17,-0.33837,-0.83981,0.90542,8
2015-10-18,-0.06446,-0.83499,0.83748,8
2015-10-19,0.18722,-0.82292,0.84395,1
2015-10-20,0.40548,-0.80341,0.89993,1
2015-10-21,0.58194,-0.77617,0.9701,1
2015-10-22,0.71153,-0.74082,1.02718,1
2015-10-23,0.79277,-0.69691,1.05554,2
2015-10-24,0.82764,-0.64402,1.04869,2
2015-10-25,0.82131,-0.58188,1.00655,2
2015-10-26,0.78159,-0.51046,0.93352,2
2015-10-27,0.71814,-0.43009,0.83708,2
2015-10-28,0.64159,-0.34159,0.72686,2
2015-10-29,0.56262,-0.24635,0.61419,2
2015-10-30,0.49103,-0.14636,0.51238,2
2015-10-31,0.43494,-0.04417,0.43718,2
2015-11-01,0.40013,0.0571,0.40418,4
2015-11-02,0.38963,0.15399,0.41896,4
2015-11-03,0.40357,0.24279,0.47097,4
2015-11-04,0.43925,0.31983,0.54335,4
2015-11-05,0.49153,0.38172,0.62234,4
2015-11-06,0.55339,0.42557,0.6981,4
2015-11-07,0.61666,0.44928,0.76297,4
2015-11-08,0.67291,0.4517,0.81046,4
2015-11-09,0.71426,0.43281,0.83516,4
2015-11-10,0.73422,0.39373,0.83313,4
2015-11-11,0.72836,0.33675,0.80244,4
2015-11-12,0.69478,0.26519,0.74366,4
2015-11-13,0.63437,0.18318,0.66029,4
2015-11-14,0.55082,0.09546,0.55903,4
2015-11-15,0.45029,0.00696,0.45034,4
2015-11-16,0.34093,-0.07744,0.34962,2
2015-11-17,0.2322,-0.15334,0.27826,2
2015-11-18,0.13397,-0.21706,0.25507,1
2015-11-19,0.05569,-0.26592,0.27168,1
2015-11-20,0.00547,-0.29838,0.29843,1
2015-11-21,-0.01064,-0.3141,0.31428,8
2015-11-22,0.01069,-0.31391,0.31409,1
2015-11-23,0.06975,-0.29961,0.30762,1
2015-11-24,0.16363,-0.27373,0.31891,1
2015-11-25,0.28639,-0.23926,0.37318,2
2015-11-26,0.42949,-0.19922,0.47345,2
2015-11-27,0.58241,-0.15633,0.60303,2
2015-11-28,0.73345,-0.11267,0.74205,2
2015-11-29,0.87065,-0.06941,0.87341,2
2015-11-30,0.98272,-0.02664,0.98308,2
2015-12-01,1.05991,0.01672,1.06004,4
2015-12-02,1.09473,0.06279,1.09653,4
2015-12-03,1.08252,0.1146,1.08857,4
2015-12-04,1.02174,0.17569,1.03674,4
2015-12-05,0.91401,0.24977,0.94753,4
2015-12-06,0.76389,0.34021,0.83623,4
2015-12-07,0.57842,0.44953,0.73256,4
2015-12-08,0.36647,0.57898,0.68522,4
2015-12-09,0.13796,0.72814,0.74109,4
2015-12-10,-0.097,0.89458,0.89983,5
2015-12-11,-0.32887,1.07383,1.12306,5
2015-12-12,-0.54949,1.25931,1.37398,5
2015-12-13,-0.75254,1.44267,1.62715,5
2015-12-14,-0.93396,1.61405,1.86479,5
2015-12-15,-1.09203,1.76276,2.07361,5
2015-12-16,-1.22722,1.87784,2.24329,5
2015-12-17,-1.34186,1.94885,2.36614,5
2015-12-18,-1.43953,1.96666,2.43721,5
2015-12-19,-1.52445,1.92407,2.45479,5
2015-12-20,-1.60067,1.81657,2.42117,5
2015-12-21,-1.67137,1.64268,2.34348,6
2015-12-22,-1.73827,1.40437,2.23469,6
2015-12-23,-1.80114,1.107,2.11413,6
2015-12-24,-1.85754,0.75929,2.00673,6
2015-12-25,-1.90288,0.37283,1.93906,6
2015-12-26,-1.93068,-0.03847,1.93106,8
2015-12-27,-1.93305,-0.45912,1.98683,8
2015-12-28,-1.90147,-0.87296,2.09229,8
2015-12-29,-1.82763,-1.26407,2.22218,8
2015-12-30,-1.70434,-1.61768,2.34982,8
2015-12-31,-1.52651,-1.92104,2.45369,8
2016-01-01,-1.2919,-2.16412,2.5204,8
2016-01-02,-1.00179,-2.34014,2.54556,8
2016-01-03,-0.66131,-2.4459,2.53372,8
2016-01-04,-0.27952,-2.4818,2.49749,8
2016-01-05,0.13085,-2.45173,2.45522,1
2016-01-06,0.55398,-2.36263,2.42671,1
2016-01-07,0.97183,-2.22396,2.42702,1
2016-01-08,1.36525,-2.04688,2.46041,1
2016-01-09,1.71522,-1.84349,2.51802,1
2016-01-10,2.00413,-1.62599,2.58077,2
2016-01-11,2.2171,-1.40578,2.62521,2
2016-01-12,2.34302,-1.19282,2.62918,2
2016-01-13,2.3755,-0.99501,2.57547,2
2016-01-14,2.31339,-0.81778,2.45368,2
2016-01-15,2.16099,-0.66392,2.26067,2
2016-01-16,1.92789,-0.53357,2.00036,2
2016-01-17,1.62841,-0.42448,1.68283,2
2016-01-18,1.28071,-0.33236,1.32313,2
2016-01-19,0.90559,-0.25142,0.93984,2
2016-01-20,0.52517,-0.17504,0.55357,2
2016-01-21,0.1614,-0.09642,0.18801,2
2016-01-22,-0.16539,-0.00923,0.16565,8
2016-01-23,-0.43778,0.09181,0.4473,6
2016-01-24,-0.64241,0.21038,0.67598,6
2016-01-25,-0.77077,0.34829,0.84581,6
2016-01-26,-0.81966,0.50526,0.96288,6
2016-01-27,-0.79133,0.67892,1.04265,6
2016-01-28,-0.69308,0.86494,1.10837,5
2016-01-29,-0.53673,1.05738,1.18581,5
2016-01-30,-0.3376,1.24907,1.29389,5
2016-01-31,-0.11335,1.43212,1.4366,5
2016-02-01,0.11729,1.59846,1.60276,4
2016-02-02,0.33586,1.7404,1.77251,4
2016-02-03,0.52548,1.85108,1.92422,4
2016-02-04,0.67193,1.92492,2.03882,4
2016-02-05,0.76454,1.9579,2.10188,4
2016-02-06,0.79683,1.9478,2.10449,4
2016-02-07,0.76679,1.89422,2.04354,4
2016-02-08,0.67684,1.79852,1.92166,4
2016-02-09,0.53349,1.66368,1.74712,4
2016-02-10,0.34673,1.49403,1.53374,4
2016-02-11,0.12922,1.29493,1.30136,4
2016-02-12,-0.10471,1.07243,1.07753,5
2016-02-13,-0.34004,0.83293,0.89967,5
2016-02-14,-0.56216,0.58284,0.80977,5
2016-02-15,-0.75775,0.3283,0.82581,6
2016-02-16,-0.91559,0.07501,0.91865,6
2016-02-17,-1.02719,-0.17195,1.04148,8
2016-02-18,-1.08718,-0.40815,1.16127,8
2016-02-19,-1.09343,-0.62984,1.26186,8
2016-02-20,-1.047,-0.83385,1.33848,8
2016-02-21,-0.95188,-1.01756,1.39337,8
2016-02-22,-0.8145,-1.17869,1.43274,8
2016-02-23,-0.64323,-1.31531,1.46416,8
2016-02-24,-0.44769,-1.42563,1.49427,8
2016-02-25,-0.23811,-1.50805,1.52673,8
2016-02-26,-0.02471,-1.56106,1.56126,8
2016-02-27,0.18287,-1.58338,1.59391,1
2016-02-28,0.37606,-1.57395,1.61825,1
2016-02-29,0.54766,-1.53213,1.62707,1
2016-03-01,0.69211,-1.45781,1.61376,1
2016-03-02,0.80555,-1.35162,1.57347,1
2016-03-03,0.88582,-1.21503,1.50365,1
2016-03-04,0.93232,-1.05051,1.40457,1
2016-03-05,0.94588,-0.86159,1.27946,2
2016-03-06,0.92844,-0.65287,1.13501,2
2016-03-07,0.88288,-0.42997,0.98202,2
2016-03-08,0.81273,-0.19936,0.83683,2
2016-03-09,0.72192,0.03181,0.72262,4
2016-03-10,0.61459,0.25602,0.66578,4
2016-03-11,0.49492,0.46572,0.67959,4
2016-03-12,0.36701,0.65365,0.74964,4
2016-03-13,0.23478,0.81328,0.84649,4
2016-03-14,0.10188,0.93912,0.94463,4
2016-03-15,-0.02829,1.02707,1.02746,5
2016-03-16,-0.15267,1.07464,1.08543,5
2016-03-17,-0.26852,1.08117,1.11402,5
2016-03-18,-0.37346,1.04788,1.11244,5
2016-03-19,-0.46549,0.97783,1.08298,5
2016-03-20,-0.54301,0.87584,1.03051,5
2016-03-21,-0.60484,0.74818,0.96208,5
2016-03-22,-0.65026,0.60231,0.88635,6
2016-03-23,-0.67903,0.44644,0.81265,6
2016-03-24,-0.69135,0.28911,0.74937,6
2016-03-25,-0.6879,0.1387,0.70174,6
2016-03-26,-0.66975,0.00297,0.66976,6
2016-03-27,-0.63837,-0.11135,0.648,8
2016-03-28,-0.59548,-0.19898,0.62784,8
2016-03-29,-0.54304,-0.25634,0.6005,8
2016-03-30,-0.48311,-0.28178,0.55928,8
2016-03-31,-0.41779,-0.27564,0.50053,8
2016-04-01,-0.34912,-0.24022,0.42378,8
2016-04-02,-0.27901,-0.17967,0.33186,8
2016-04-03,-0.20925,-0.09967,0.23178,8
2016-04-04,-0.14141,-0.00715,0.14159,8
2016-04-05,-0.07689,0.09018,0.11851,5
2016-04-06,-0.01695,0.18429,0.18507,5
2016-04-07,0.03731,0.26731,0.2699,4
2016-04-08,0.08486,0.33202,0.3427,4
2016-04-09,0.12475,0.37231,0.39266,4
2016-04-10,0.15607,0.38356,0.4141,4
2016-04-11,0.17795,0.36294,0.40422,4
2016-04-12,0.18963,0.30959,0.36305,4
2016-04-13,0.19048,0.22473,0.29459,4
2016-04-14,0.18007,0.11158,0.21183,4
2016-04-15,0.15831,-0.02479,0.16024,2
2016-04-16,0.12555,-0.17775,0.21762,1
2016-04-17,0.08264,-0.3395,0.34941,1
2016-04-18,0.03102,-0.50152,0.50248,1
2016-04-19,-0.0272,-0.65508,0.65565,8
2016-04-20,-0.08928,-0.79177,0.79679,8
2016-04-21,-0.15195,-0.90398,0.91666,8
2016-04-22,-0.21145,-0.9854,1.00784,8
2016-04-23,-0.26378,-1.03139,1.06459,8
2016-04-24,-0.30493,-1.03925,1.08306,8
2016-04-25,-0.33111,-1.00837,1.06134,8
2016-04-26,-0.33909,-0.94031,0.99958,8
2016-04-27,-0.32645,-0.83862,0.89992,8
2016-04-28,-0.2918,-0.70864,0.76637,8
2016-04-29,-0.23506,-0.55714,0.60469,8
2016-04-30,-0.15747,-0.39182,0.42228,8
2016-05-01,-0.06168,-0.22089,0.22934,8
2016-05-02,0.04837,-0.05242,0.07133,1
2016-05-03,0.16762,0.1061,0.19838,4
2016-05-04,0.29021,0.24831,0.38194,4
2016-05-05,0.40978,0.36932,0.55165,4
2016-05-06,0.51994,0.46608,0.69826,4
2016-05-07,0.61469,0.53742,0.8165,4
2016-05-08,0.68884,0.58418,0.9032,4
2016-05-09,0.73837,0.60895,0.95708,4
2016-05-10,0.76076,0.61586,0.97879,4
2016-05-11,0.75513,0.61016,0.97083,4
2016-05-12,0.72234,0.59768,0.93755,4
2016-05-13,0.66491,0.58432,0.88517,4
2016-05-14,0.58677,0.57549,0.82188,4
2016-05-15,0.49301,0.57555,0.75784,4
2016-05-16,0.38941,0.58738,0.70474,4
2016-05-17,0.28204,0.61204,0.6739,4
2016-05-18,0.1767,0.64858,0.67222,4
2016-05-19,0.07856,0.69399,0.69842,4
2016-05-20,-0.00831,0.74342,0.74347,5
2016-05-21,-0.08117,0.79044,0.7946,5
2016-05-22,-0.13877,0.82754,0.83909,5
2016-05-23,-0.18138,0.84671,0.86592,5
2016-05-24,-0.21064,0.84016,0.86616,5
2016-05-25,-0.2293,0.80094,0.83312,5
2016-05-26,-0.24082,0.7237,0.76272,5
2016-05-27,-0.24893,0.60522,0.65442,5
2016-05-28,-0.25715,0.44493,0.51389,5
2016-05-29,-0.26831,0.24516,0.36345,6
2016-05-30,-0.28417,0.01126,0.28439,6
2016-05-31,-0.30508,-0.24852,0.39349,8
2016-06-01,-0.32987,-0.52339,0.61867,8
2016-06-02,-0.35587,-0.80056,0.87609,8
2016-06-03,-0.37904,-1.06596,1.13135,8
2016-06-04,-0.39437,-1.30511,1.36339,8
2016-06-05,-0.39636,-1.50398,1.55534,8
2016-06-06,-0.37955,-1.65003,1.69312,8
2016-06-07,-0.33921,-1.73296,1.76585,8
2016-06-08,-0.27196,-1.74558,1.76664,8
2016-06-09,-0.17627,-1.68431,1.6935,8
2016-06-10,-0.05295,-1.54957,1.55047,8
2016-06-11,0.09464,-1.34592,1.34924,1
2016-06-12,0.26052,-1.08186,1.11278,1
2016-06-13,0.43629,-0.76944,0.88453,1
2016-06-14,0.61153,-0.42362,0.74392,2
2016-06-15,0.77444,-0.0614,0.77687,2
2016-06-16,0.91262,0.29916,0.96041,4
2016-06-17,1.01397,0.63998,1.19905,4
2016-06-18,1.06766,0.94408,1.4252,4
2016-06-19,1.06504,1.19654,1.60188,4
2016-06-20,1.00048,1.38543,1.70891,4
2016-06-21,0.87201,1.50244,1.73716,4
2016-06-22,0.68172,1.5434,1.68725,4
2016-06-23,0.43595,1.5084,1.57013,4
2016-06-24,0.14503,1.40176,1.40925,4
2016-06-25,-0.17708,1.23169,1.24435,5
2016-06-26,-0.51363,1.00964,1.13278,5
2016-06-27,-0.84602,0.74959,1.13032,6
2016-06-28,-1.15495,0.46708,1.24582,6
2016-06-29,-1.42169,0.17823,1.43282,6
2016-06-30,-1.62933,-0.10124,1.63247,8
2016-07-01,-1.76389,-0.35702,1.79966,8
2016-07-02,-1.8154,-0.57696,1.90488,8
2016-07-03,-1.77856,-0.75176,1.93091,8
2016-07-04,-1.65322,-0.87539,1.87068,8
2016-07-05,-1.44448,-0.9453,1.7263,8
2016-07-06,-1.16242,-0.96236,1.50909,8
2016-07-07,-0.8215,-0.93059,1.24132,8
2016-07-08,-0.43973,-0.85673,0.96299,8
2016-07-09,-0.03748,-0.74954,0.75048,8
2016-07-10,0.36376,-0.61915,0.7181,1
2016-07-11,0.74271,-0.47619,0.88225,2
2016-07-12,1.07967,-0.33106,1.12929,2
2016-07-13,1.3577,-0.19322,1.37138,2
2016-07-14,1.5636,-0.07055,1.56519,2
2016-07-15,1.68867,0.03105,1.68895,4
2016-07-16,1.72913,0.10799,1.7325,4
2016-07-17,1.6862,0.15903,1.69368,4
2016-07-18,1.56583,0.1852,1.57674,4
2016-07-19,1.37814,0.18951,1.39111,4
2016-07-20,1.13662,0.17659,1.15026,4
2016-07-21,0.85707,0.15215,0.87047,4
2016-07-22,0.55647,0.12242,0.56978,4
2016-07-23,0.25183,0.09361,0.26867,4
2016-07-24,-0.04097,0.07135,0.08228,5
2016-07-25,-0.30815,0.06026,0.31399,6
2016-07-26,-0.53879,0.06356,0.54253,6
2016-07-27,-0.72542,0.08294,0.73015,6
2016-07-28,-0.86422,0.1184,0.8723,6
2016-07-29,-0.95504,0.16836,0.96977,6
2016-07-30,-1.00106,0.22989,1.02711,6
2016-07-31,-1.00825,0.29895,1.05163,6
2016-08-01,-0.98467,0.37079,1.05217,6
2016-08-02,-0.9396,0.44039,1.03769,6
2016-08-03,-0.88262,0.50287,1.01582,6
2016-08-04,-0.82275,0.55386,0.99181,6
2016-08-05,-0.76768,0.58985,0.96812,6
2016-08-06,-0.7231,0.6084,0.945,6
2016-08-07,-0.69228,0.60832,0.92158,6
2016-08-08,-0.67588,0.58965,0.89694,6
2016-08-09,-0.67195,0.55362,0.87064,6
2016-08-10,-0.67622,0.50242,0.84244,6
2016-08-11,-0.68255,0.43901,0.81154,6
2016-08-12,-0.68355,0.36677,0.77573,6
2016-08-13,-0.67132,0.28922,0.73097,6
2016-08-14,-0.63826,0.20969,0.67182,6
2016-08-15,-0.57775,0.13106,0.59243,6
2016-08-16,-0.48493,0.05557,0.48811,6
2016-08-17,-0.35718,-0.01537,0.35751,8
2016-08-18,-0.19451,-0.08113,0.21076,8
2016-08-19,0.00026,-0.14188,0.14188,1
2016-08-20,0.22158,-0.19842,0.29744,2
2016-08-21,0.46143,-0.25202,0.52577,2
2016-08-22,0.70977,-0.30411,0.77218,2
2016-08-23,0.95518,-0.35608,1.0194,2
2016-08-24,1.18561,-0.409,1.25418,2
2016-08-25,1.38916,-0.46338,1.4644,2
2016-08-26,1.55489,-0.51902,1.63923,2
2016-08-27,1.67359,-0.57491,1.76958,2
2016-08-28,1.73838,-0.62923,1.84876,2
2016-08-29,1.74525,-0.67943,1.87284,2
2016-08-30,1.6933,-0.72242,1.84097,2
2016-08-31,1.58489,-0.75478,1.75544,2
2016-09-01,1.42545,-0.77308,1.6216,2
2016-09-02,1.22325,-0.77421,1.44767,2
2016-09-03,0.9888,-0.75568,1.2445,2
2016-09-04,0.73428,-0.71594,1.02554,2
2016-09-05,0.47272,-0.65458,0.80743,1
2016-09-06,0.21726,-0.57252,0.61236,1
2016-09-07,-0.01968,-0.47202,0.47243,8
2016-09-08,-0.22713,-0.35667,0.42285,8
2016-09-09,-0.3962,-0.23118,0.45871,8
2016-09-10,-0.52059,-0.10113,0.53032,8
2016-09-11,-0.5969,0.02736,0.59753,6
2016-09-12,-0.6248,0.14807,0.6421,6
2016-09-13,-0.60688,0.25511,0.65832,6
2016-09-14,-0.54852,0.34331,0.6471,6
2016-09-15,-0.45737,0.40867,0.61335,6
2016-09-16,-0.34288,0.44862,0.56465,5
2016-09-17,-0.21559,0.46228,0.51008,5
2016-09-18,-0.08648,0.4505,0.45873,5
2016-09-19,0.03377,0.41588,0.41725,4
2016-09-20,0.13545,0.36254,0.38702,4
2016-09-21,0.21039,0.29589,0.36306,4
2016-09-22,0.25246,0.22216,0.33629,4
2016-09-23,0.2579,0.14799,0.29734,4
2016-09-24,0.22547,0.07991,0.23922,4
2016-09-25,0.15653,0.02379,0.15833,4
2016-09-26,0.0548,-0.01556,0.05697,2
2016-09-27,-0.07385,-0.03487,0.08167,8
2016-09-28,-0.22189,-0.03258,0.22427,8
2016-09-29,-0.38057,-0.00908,0.38068,8
2016-09-30,-0.54054,0.03337,0.54157,6
2016-10-01,-0.69243,0.09076,0.69835,6
2016-10-02,-0.82738,0.15766,0.84227,6
2016-10-03,-0.93762,0.22763,0.96486,6
2016-10-04,-1.01685,0.2938,1.05844,6
2016-10-05,-1.06061,0.34936,1.11666,6
2016-10-06,-1.06646,0.38823,1.13493,6
2016-10-07,-1.03411,0.40554,1.11079,6
2016-10-08,-0.96531,0.39814,1.0442,6
2016-10-09,-0.86375,0.36491,0.93767,6
2016-10-10,-0.73473,0.30697,0.79628,6
2016-10-11,-0.58488,0.22766,0.62762,6
2016-10-12,-0.42169,0.13239,0.44198,6
2016-10-13,-0.2531,0.02829,0.25468,6
2016-10-14,-0.08709,-0.07627,0.11576,8
2016-10-15,0.06881,-0.17233,0.18555,1
2016-10-16,0.2078,-0.251,0.32586,1
2016-10-17,0.32421,-0.30419,0.44458,2
2016-10-18,0.41368,-0.3253,0.52626,2
2016-10-19,0.47332,-0.30976,0.56567,2
2016-10-20,0.5018,-0.25559,0.56314,2
2016-10-21,0.49929,-0.1636,0.52541,2
2016-10-22,0.46744,-0.03753,0.46895,2
2016-10-23,0.40916,0.11609,0.42531,4
2016-10-24,0.32845,0.28829,0.43703,4
2016-10-25,0.23015,0.46819,0.5217,4
2016-10-26,0.1197,0.64367,0.6547,4
2016-10-27,0.00283,0.80221,0.80222,4
2016-10-28,-0.11467,0.93176,0.93879,5
2016-10-29,-0.22719,1.02156,1.04651,5
2016-10-30,-0.32956,1.06295,1.11287,5
2016-10-31,-0.41722,1.05008,1.12992,5
2016-11-01,-0.48637,0.9803,1.09433,5
2016-11-02,-0.53412,0.85455,1.00774,5
2016-11-03,-0.55851,0.67729,0.87787,5
2016-11-04,-0.55862,0.45632,0.72131,6
2016-11-05,-0.53452,0.20235,0.57154,6
2016-11-06,-0.48725,-0.07169,0.49249,8
2016-11-07,-0.41873,-0.35144,0.54667,8
2016-11-08,-0.33169,-0.62206,0.70497,8
2016-11-09,-0.2295,-0.8692,0.89898,8
2016-11-10,-0.11601,-1.07987,1.08609,8
2016-11-11,0.0046,-1.24338,1.24338,1
2016-11-12,0.12805,-1.35191,1.35796,1
2016-11-13,0.25013,-1.4011,1.42325,1
2016-11-14,0.36691,-1.3902,1.4378,1
2016-11-15,0.4749,-1.32213,1.40483,1
2016-11-16,0.57121,-1.20316,1.33187,1
2016-11-17,0.65368,-1.04246,1.23045,1
2016-11-18,0.72091,-0.85139,1.11561,1
2016-11-19,0.77234,-0.6427,1.00478,2
2016-11-20,0.8082,-0.42958,0.91528,2
2016-11-21,0.82942,-0.22478,0.85934,2
2016-11-22,0.83749,-0.03976,0.83843,2
2016-11-23,0.83431,0.11609,0.84235,4
2016-11-24,0.822,0.23598,0.85521,4
2016-11-25,0.80266,0.31611,0.86266,4
2016-11-26,0.77815,0.35577,0.85562,4
2016-11-27,0.74993,0.35726,0.83068,4
2016-11-28,0.7189,0.32552,0.78917,4
2016-11-29,0.68531,0.26764,0.73572,4
2016-11-30,0.6487,0.19216,0.67656,4
2016-12-01,0.60799,0.10833,0.61757,4
2016-12-02,0.56157,0.02532,0.56214,4
2016-12-03,0.5075,-0.04853,0.50982,2
2016-12-04,0.44375,-0.10637,0.45632,2
2016-12-05,0.36847,-0.14332,0.39536,2
2016-12-06,0.2803,-0.15684,0.3212,2
2016-12-07,0.17866,-0.1468,0.23123,2
2016-12-08,0.06394,-0.11537,0.13191,1
2016-12-09,-0.06226,-0.0668,0.09131,8
2016-12-10,-0.19712,-0.00684,0.19724,8
2016-12-11,-0.33657,0.05775,0.34149,6
2016-12-12,-0.47547,0.11992,0.49036,6
2016-12-13,-0.60782,0.17305,0.63198,6
2016-12-14,-0.72716,0.2115,0.75729,6
2016-12-15,-0.82696,0.23122,0.85868,6
2016-12-16,-0.90113,0.23014,0.93005,6
2016-12-17,-0.94452,0.20833,0.96722,6
2016-12-18,-0.95336,0.16807,0.96806,6
2016-12-19,-0.92569,0.11364,0.93264,6
2016-12-20,-0.86164,0.05095,0.86314,6
2016-12-21,-0.76361,-0.013,0.76372,8
2016-12-22,-0.63623,-0.07076,0.64015,8
2016-12-23,-0.48621,-0.11507,0.49964,8
2016-12-24,-0.32201,-0.13963,0.35098,8
2016-12-25,-0.15331,-0.13964,0.20737,8
2016-12-26,0.0096,-0.11239,0.1128,1
2016-12-27,0.1565,-0.05751,0.16673,2
2016-12-28,0.27801,0.02282,0.27895,4
2016-12-29,0.36626,0.12394,0.38666,4
2016-12-30,0.41556,0.23904,0.4794,4
2016-12-31,0.42284,0.35958,0.55506,4
2017-01-01,0.38806,0.47595,0.6141,4
2017-01-02,0.31424,0.57821,0.65808,4
2017-01-03,0.20738,0.65687,0.68883,4
2017-01-04,0.07612,0.70371,0.70781,4
2017-01-05,-0.0688,0.71246,0.71578,5
2017-01-06,-0.21529,0.67942,0.71272,5
2017-01-07,-0.35074,0.60383,0.69831,5
2017-01-08,-0.46292,0.48811,0.67272,5
2017-01-09,-0.54096,0.33776,0.63774,6
2017-01-10,-0.5761,0.16114,0.59822,6
2017-01-11,-0.56251,-0.03104,0.56337,8
