2011,7,1,-0.68650,-0.11757,1
2011,7,2,-0.78546,-0.07665,1
2011,7,3,-0.87898,-0.01907,1
2011,7,4,-0.94032,0.01598,8
2011,7,5,-0.99115,0.07272,8
2011,7,6,-1.03917,0.11157,8
2011,7,7,-1.12895,0.08610,8
2011,7,8,-1.23714,0.08749,8
2011,7,9,-1.30296,0.05963,8
2011,7,10,-1.32017,0.02916,8
2011,7,11,-1.28819,-0.03845,1
2011,7,12,-1.19835,-0.14224,1
2011,7,13,-1.08930,-0.23705,1
2011,7,14,-0.93672,-0.33382,1
2011,7,15,-0.72428,-0.40383,1
2011,7,16,-0.43147,-0.40183,1
2011,7,17,-0.06807,-0.41408,2
2011,7,18,0.28574,-0.41790,3
2011,7,19,0.62417,-0.39287,4
2011,7,20,0.87921,-0.34601,4
2011,7,21,1.01085,-0.23099,4
2011,7,22,1.06829,-0.13516,4
2011,7,23,1.05992,-0.05156,4
2011,7,24,0.99502,0.06677,5
2011,7,25,0.84770,0.14815,5
2011,7,26,0.64705,0.25464,5
2011,7,27,0.44496,0.34602,5
2011,7,28,0.23142,0.41593,6
2011,7,29,0.04974,0.43504,6
2011,7,30,-0.03553,0.42295,7
2011,7,31,-0.07053,0.39827,7
2011,8,1,-0.06715,0.38597,7
2011,8,2,-0.02584,0.33362,7
2011,8,3,0.04596,0.28502,6
2011,8,4,0.14778,0.25116,6
2011,8,5,0.24004,0.20887,5
2011,8,6,0.29582,0.17532,5
2011,8,7,0.35088,0.14601,5
2011,8,8,0.36265,0.07237,5
2011,8,9,0.33636,-0.04459,4
2011,8,10,0.28187,-0.19922,4
2011,8,11,0.16189,-0.31139,3
2011,8,12,0.03950,-0.38241,3
2011,8,13,-0.10986,-0.45728,2
2011,8,14,-0.22797,-0.52080,2
2011,8,15,-0.31782,-0.56179,2
2011,8,16,-0.41960,-0.56820,2
2011,8,17,-0.52190,-0.49967,1
2011,8,18,-0.62619,-0.39667,1
2011,8,19,-0.71614,-0.33031,1
2011,8,20,-0.77933,-0.30982,1
2011,8,21,-0.81533,-0.36025,1
2011,8,22,-0.81490,-0.43472,1
2011,8,23,-0.79260,-0.54028,1
2011,8,24,-0.75154,-0.64579,1
2011,8,25,-0.67049,-0.72766,2
2011,8,26,-0.55226,-0.82401,2
2011,8,27,-0.37867,-0.89864,2
2011,8,28,-0.19420,-0.89800,2
2011,8,29,-0.00824,-0.86193,2
2011,8,30,0.16012,-0.78274,3
2011,8,31,0.30290,-0.65815,3
2011,9,1,0.36063,-0.49645,3
2011,9,2,0.39806,-0.37101,4
2011,9,3,0.42859,-0.30719,4
2011,9,4,0.44784,-0.24283,4
2011,9,5,0.44036,-0.19870,4
2011,9,6,0.40839,-0.21066,4
2011,9,7,0.36306,-0.21346,4
2011,9,8,0.31046,-0.24489,4
2011,9,9,0.26871,-0.27399,3
2011,9,10,0.24966,-0.27550,3
2011,9,11,0.25544,-0.22113,4
2011,9,12,0.24072,-0.13214,4
2011,9,13,0.24426,-0.05377,4
2011,9,14,0.26882,-0.00843,4
2011,9,15,0.34572,0.04394,5
2011,9,16,0.45577,0.11520,5
2011,9,17,0.55854,0.24299,5
2011,9,18,0.65948,0.37246,5
2011,9,19,0.75000,0.48443,5
2011,9,20,0.80549,0.56114,5
2011,9,21,0.87334,0.59030,5
2011,9,22,0.94328,0.58853,5
2011,9,23,1.00171,0.63167,5
2011,9,24,0.99662,0.71462,5
2011,9,25,0.95893,0.80042,5
2011,9,26,0.93479,0.83462,5
2011,9,27,0.92003,0.85820,5
2011,9,28,0.90214,0.85550,5
2011,9,29,0.87638,0.85313,5
2011,9,30,0.81380,0.88204,6
2011,10,1,0.69123,0.95655,6
2011,10,2,0.54329,1.04098,6
2011,10,3,0.39296,1.09693,6
2011,10,4,0.23635,1.15003,6
2011,10,5,0.03992,1.17900,6
2011,10,6,-0.19262,1.16098,7
2011,10,7,-0.44455,1.15075,7
2011,10,8,-0.68691,1.14967,7
2011,10,9,-0.93505,1.15245,7
2011,10,10,-1.18634,1.09363,8
2011,10,11,-1.45479,0.96150,8
2011,10,12,-1.71610,0.77494,8
2011,10,13,-1.98379,0.48431,8
2011,10,14,-2.22116,0.16997,8
2011,10,15,-2.39687,-0.17620,1
2011,10,16,-2.48054,-0.48280,1
2011,10,17,-2.51276,-0.83693,1
2011,10,18,-2.48813,-1.19170,1
2011,10,19,-2.37780,-1.46757,1
2011,10,20,-2.17208,-1.72770,1
2011,10,21,-1.93396,-1.82148,1
2011,10,22,-1.66312,-1.86244,2
2011,10,23,-1.39620,-1.84111,2
