,temp,dem9
2014-02-18,  23.5, 401.4
2014-02-19,  22.8, 393.8
2014-02-20,  22.9, 397.6
2014-02-21,  22.1, 377.8
2014-02-22,  21.7, 343.8
2014-02-23,  21.4, 315.3
2014-02-24,  21.7, 361.7
2014-02-25,  17.7, 369.2
2014-02-26,  17.3, 376.6
2014-02-27,  17.9, 378.3
2014-02-28,  19.1, 375.6
2014-03-01,  20.0, 343.8
2014-03-02,  20.2, 315.3
2014-03-03,  20.8, 361.7
2014-03-04,  19.8, 369.2
2014-03-05,  21.5, 376.6
2014-03-06,  20.1, 378.3
2014-03-07,  19.2, 375.6
2014-03-08,  20.0, 343.8
2014-03-09,  19.9, 315.3
2014-03-10,  17.4, 361.7
2014-03-11,  17.9, 369.2
2014-03-12,  20.7, 376.6
2014-03-13,  21.5, 378.3
2014-03-14,  21.5, 375.6
2014-03-15,  20.5, 343.8
2014-03-16,  20.9, 315.3
2014-03-17,  19.2, 361.7
2014-03-18,  15.2, 371.6
2014-03-19,  16.7, 376.6
2014-03-20,  18.4, 378.3
2014-03-21,  16.1, 375.6
2014-03-22,  13.4, 360.7
2014-03-23,  16.3, 315.3
2014-03-24,  17.7, 361.7
2014-03-25,  18.8, 369.2
2014-03-26,  20.6, 376.6
2014-03-27,  20.8, 378.3
2014-03-28,  20.4, 375.6
2014-03-29,  22.3, 350.3
2014-03-30,  20.4, 315.3
2014-03-31,  15.5, 361.7
2014-04-01,  18.2, 369.2
2014-04-02,  19.3, 376.6
2014-04-03,  21.3, 378.3
2014-04-04,  23.1, 399.2
2014-04-05,  22.2, 348.1
2014-04-06,  22.4, 323.9
2014-04-07,  22.0, 361.7
2014-04-08,  19.8, 369.2
2014-04-09,  18.6, 376.6
2014-04-10,  16.5, 378.3
2014-04-11,  15.8, 375.6
2014-04-12,  13.8, 357.5
2014-04-13,  12.8, 336.9
2014-04-14,  12.9, 382.5
2014-04-15,  14.7, 375.6
2014-04-16,  16.7, 376.6
2014-04-17,  16.7, 378.3
2014-04-18,  13.4, 392.5
2014-04-19,  14.2, 354.3
2014-04-20,  15.7, 315.3
2014-04-21,  16.9, 361.7
2014-04-22,  14.3, 378.8
2014-04-23,  14.7, 383.0
2014-04-24,  16.2, 378.3
2014-04-25,  14.5, 383.6
2014-04-26,  15.0, 347.8
2014-04-27,  16.7, 315.3
2014-04-28,  17.7, 361.7
2014-04-29,  16.2, 369.2
2014-04-30,  16.8, 376.6
2014-05-01,  15.8, 378.3
2014-05-02,  16.0, 375.6
2014-05-03,  17.3, 343.8
2014-05-04,  16.7, 315.3
2014-05-05,  15.8, 361.7
2014-05-06,  15.8, 369.2
2014-05-07,  16.2, 376.6
2014-05-08,  14.9, 383.1
2014-05-09,  14.5, 383.6
2014-05-10,  16.1, 343.8
2014-05-11,  16.1, 315.3
2014-05-12,  16.2, 361.7
2014-05-13,  16.1, 369.2
2014-05-14,  16.7, 376.6
2014-05-15,  16.8, 378.3
2014-05-16,  14.3, 385.2
2014-05-17,  13.0, 363.9
2014-05-18,  11.1, 350.5
2014-05-19,  12.8, 383.3
2014-05-20,  11.8, 398.8
2014-05-21,  12.2, 403.1
2014-05-22,  10.9, 415.1
2014-05-23,   8.2, 434.1
2014-05-24,   8.8, 397.5
2014-05-25,  10.6, 354.6
2014-05-26,  10.5, 401.8
2014-05-27,   9.6, 416.5
2014-05-28,  11.2, 411.1
2014-05-29,  13.1, 397.5
2014-05-30,  14.2, 386.0
2014-05-31,  13.3, 361.5
2014-06-01,  11.3, 348.9
2014-06-02,  12.0, 389.7
2014-06-03,  12.9, 390.0
2014-06-04,  12.4, 401.5
2014-06-05,  10.3, 420.0
2014-06-06,   9.3, 425.3
2014-06-07,  11.1, 379.1
2014-06-08,   9.9, 360.2
2014-06-09,  11.8, 391.3
2014-06-10,  12.5, 393.2
2014-06-11,  14.7, 383.0
2014-06-12,  17.2, 378.3
2014-06-13,   9.4, 424.5
2014-06-14,   8.1, 403.2
2014-06-15,  11.1, 350.5
2014-06-16,  11.7, 392.1
2014-06-17,   8.3, 426.9
2014-06-18,   6.5, 448.8
2014-06-19,   5.6, 457.6
2014-06-20,   8.5, 431.7
2014-06-21,  10.7, 382.3
2014-06-22,  12.7, 337.7
2014-06-23,  13.6, 376.9
2014-06-24,  10.9, 406.1
2014-06-25,   9.5, 424.7
2014-06-26,   9.5, 426.4
2014-06-27,   8.1, 434.9
2014-06-28,   7.5, 408.0
2014-06-29,   7.2, 381.8
2014-06-30,   6.1, 437.0
2014-07-01,   6.8, 438.9
2014-07-02,   8.8, 430.3
2014-07-03,  10.6, 417.6
2014-07-04,  10.8, 413.3
2014-07-05,  11.8, 373.5
2014-07-06,   7.9, 376.2
2014-07-07,   9.7, 408.2
2014-07-08,   9.8, 414.9
2014-07-09,  10.0, 420.7
2014-07-10,  10.9, 415.1
2014-07-11,  13.1, 394.9
2014-07-12,  14.6, 351.0
2014-07-13,  14.0, 327.3
2014-07-14,  15.4, 362.5
2014-07-15,  15.5, 369.2
2014-07-16,  10.6, 415.9
2014-07-17,  11.5, 410.3
2014-07-18,   9.5, 423.7
2014-07-19,  12.0, 371.9
2014-07-20,  13.1, 334.5
2014-07-21,  14.2, 372.1
2014-07-22,  13.4, 386.0
2014-07-23,   9.8, 422.3
2014-07-24,   7.6, 441.6
2014-07-25,   8.2, 434.1
2014-07-26,   5.8, 421.6
2014-07-27,   5.8, 393.0
2014-07-28,  10.2, 404.2
2014-07-29,  14.8, 374.8
2014-07-30,  13.5, 392.7
2014-07-31,  15.4, 379.1
2014-08-01,  15.4, 376.4
2014-08-02,  17.6, 343.8
2014-08-03,  15.7, 315.3
2014-08-04,  11.4, 394.5
2014-08-05,  10.7, 407.7
2014-08-06,  13.4, 393.5
2014-08-07,  11.4, 411.1
2014-08-08,   9.5, 423.7
2014-08-09,  11.6, 375.1
2014-08-10,  13.1, 334.5
2014-08-11,   9.7, 408.2
2014-08-12,   8.8, 422.9
2014-08-13,   8.2, 435.2
2014-08-14,   9.7, 424.8
2014-08-15,  10.7, 414.1
2014-08-16,  12.9, 364.7
2014-08-17,  14.0, 327.3
2014-08-18,  16.6, 361.7
2014-08-19,  17.1, 369.2
2014-08-20,  18.2, 376.6
2014-08-21,  20.0, 378.3
2014-08-22,  19.5, 375.6
2014-08-23,  20.5, 343.8
2014-08-24,  13.6, 330.5
2014-08-25,   8.9, 414.6
2014-08-26,   9.5, 417.3
2014-08-27,   7.9, 437.6
2014-08-28,   8.7, 432.8
2014-08-29,  11.0, 411.7
2014-08-30,  13.0, 363.9
2014-08-31,  14.5, 323.3
2014-09-01,  13.2, 380.1
2014-09-02,  14.7, 375.6
2014-09-03,  15.9, 376.6
2014-09-04,  16.2, 378.3
2014-09-05,  16.5, 375.6
2014-09-06,  16.1, 343.8
2014-09-07,  14.7, 321.7
2014-09-08,  16.9, 361.7
2014-09-09,  16.1, 369.2
2014-09-10,  12.4, 401.5
2014-09-11,  12.4, 403.1
2014-09-12,  13.4, 392.5
2014-09-13,  14.1, 355.1
2014-09-14,  14.4, 324.1
2014-09-15,  14.4, 370.5
2014-09-16,  12.8, 390.8
2014-09-17,  14.5, 384.6
2014-09-18,  14.7, 384.7
2014-09-19,  16.1, 375.6
2014-09-20,  15.9, 343.8
2014-09-21,  13.8, 328.9
2014-09-22,  16.4, 361.7
2014-09-23,  14.7, 375.6
2014-09-24,  14.4, 385.4
2014-09-25,  15.8, 378.3
2014-09-26,  12.2, 402.1
2014-09-27,  13.3, 361.5
2014-09-28,  16.1, 315.3
2014-09-29,  15.5, 361.7
2014-09-30,  16.1, 369.2
2014-10-01,  13.6, 391.9
2014-10-02,  12.4, 403.1
2014-10-03,  15.1, 378.8
2014-10-04,  16.1, 343.8
2014-10-05,  16.3, 315.3
2014-10-06,  16.4, 361.7
2014-10-07,  18.4, 369.2
2014-10-08,  20.3, 376.6
2014-10-09,  18.4, 378.3
2014-10-10,  12.2, 402.1
2014-10-11,  13.5, 359.9
2014-10-12,  15.6, 315.3
2014-10-13,  17.0, 361.7
2014-10-14,  18.2, 369.2
2014-10-15,  19.9, 376.6
2014-10-16,  21.6, 378.3
2014-10-17,  18.7, 375.6
2014-10-18,  19.7, 343.8
2014-10-19,  18.6, 315.3
2014-10-20,  16.5, 361.7
2014-10-21,  20.2, 369.2
2014-10-22,  22.1, 378.8
2014-10-23,  22.2, 382.6
2014-10-24,  22.5, 386.4
2014-10-25,  23.1, 367.5
2014-10-26,  24.8, 375.4
2014-10-27,  25.3, 432.5
2014-10-28,  21.0, 369.2
2014-10-29,  20.7, 376.6
2014-10-30,  18.3, 378.3
2014-10-31,  18.8, 375.6
2014-11-01,  14.2, 354.3
2014-11-02,  14.8, 320.9
2014-11-03,  15.6, 361.7
2014-11-04,  15.2, 371.6
2014-11-05,  16.7, 376.6
2014-11-06,  18.1, 378.3
2014-11-07,  20.5, 375.6
2014-11-08,  20.1, 343.8
2014-11-09,  20.4, 315.3
2014-11-10,  21.9, 361.7
2014-11-11,  22.5, 379.9
2014-11-12,  19.5, 376.6
2014-11-13,  15.9, 378.3
2014-11-14,  19.5, 375.6
2014-11-15,  23.2, 369.6
2014-11-16,  21.3, 315.3
2014-11-17,  22.2, 366.0
2014-11-18,  24.4, 420.7
2014-11-19,  22.0, 376.6
2014-11-20,  19.5, 378.3
2014-11-21,  18.2, 375.6
2014-11-22,  17.7, 343.8
2014-11-23,  21.0, 315.3
2014-11-24,  20.0, 361.7
2014-11-25,  18.1, 369.2
2014-11-26,  19.1, 376.6
2014-11-27,  20.5, 378.3
2014-11-28,  22.4, 384.2
2014-11-29,  23.8, 382.5
2014-11-30,  16.0, 315.3
2014-12-01,  16.0, 361.7
2014-12-02,  17.6, 369.2
2014-12-03,  20.7, 376.6
2014-12-04,  22.7, 393.3
2014-12-05,  23.6, 410.0
2014-12-06,  25.4, 416.9
2014-12-07,  24.2, 362.5
2014-12-08,  22.0, 361.7
2014-12-09,  23.9, 410.0
2014-12-10,  21.4, 376.6
2014-12-11,  18.4, 378.3
2014-12-12,  20.9, 375.6
2014-12-13,  22.2, 348.1
2014-12-14,  19.6, 315.3
2014-12-15,  20.8, 361.7
2014-12-16,  22.0, 369.2
2014-12-17,  23.5, 408.8
2014-12-18,  23.3, 406.2
2014-12-19,  26.6, 474.4
2014-12-20,  22.5, 354.6
2014-12-21,  18.1, 315.3
2014-12-22,  16.8, 361.7
2014-12-23,  18.6, 369.2
2014-12-24,  20.9, 376.6
2014-12-25,  23.6, 412.6
2014-12-26,  24.9, 437.9
2014-12-27,  24.5, 397.5
2014-12-28,  24.8, 375.4
2014-12-29,  26.4, 456.2
2014-12-30,  26.4, 463.7
2014-12-31,  23.8, 415.3
2015-01-01,  19.5, 378.3
2015-01-02,  18.9, 375.6
2015-01-03,  21.1, 343.8
2015-01-04,  19.9, 315.3
2015-01-05,  24.9, 424.0
2015-01-06,  26.8, 472.3
2015-01-07,  24.6, 432.5
2015-01-08,  25.4, 451.3
2015-01-09,  26.2, 465.8
2015-01-10,  25.7, 423.3
2015-01-11,  27.1, 424.8
2015-01-12,  27.5, 479.8
2015-01-13,  23.0, 390.7
2015-01-14,  23.7, 413.1
2015-01-15,  22.1, 380.4
2015-01-16,  25.2, 444.4
2015-01-17,  21.8, 343.8
2015-01-18,  22.7, 330.3
2015-01-19,  23.0, 383.1
2015-01-20,  19.3, 369.2
2015-01-21,  19.9, 376.6
2015-01-22,  22.1, 380.4
2015-01-23,  23.0, 397.1
2015-01-24,  23.8, 382.5
2015-01-25,  25.5, 390.4
2015-01-26,  26.8, 464.8
2015-01-27,  27.8, 493.8
2015-01-28,  22.9, 396.0
2015-01-29,  19.1, 378.3
2015-01-30,  19.6, 375.6
2015-01-31,  22.2, 348.1
2015-02-01,  23.5, 347.5
2015-02-02,  24.5, 415.4
2015-02-03,  24.9, 431.5
2015-02-04,  24.9, 438.9
2015-02-05,  25.6, 455.6
2015-02-06,  25.7, 455.1
2015-02-07,  25.6, 421.2
2015-02-08,  26.0, 401.2
2015-02-09,  25.7, 441.1
2015-02-10,  21.9, 369.2
2015-02-11,  23.3, 404.5
2015-02-12,  25.1, 444.8
2015-02-13,  20.3, 375.6
2015-02-14,  21.3, 343.8
2015-02-15,  22.7, 330.3
2015-02-16,  23.8, 400.3
2015-02-17,  25.0, 433.6
2015-02-18,  24.1, 421.7
2015-02-19,  19.5, 378.3
2015-02-20,  17.9, 375.6
2015-02-21,  21.0, 343.8
2015-02-22,  23.4, 345.3
2015-02-23,  25.1, 428.2
2015-02-24,  26.2, 459.4
2015-02-25,  24.7, 434.6
2015-02-26,  23.7, 414.8
2015-02-27,  22.2, 379.9
2015-02-28,  20.0, 343.8
2015-03-01,  22.9, 334.6
2015-03-02,  24.5, 415.4
2015-03-03,  23.0, 390.7
2015-03-04,  23.6, 411.0
2015-03-05,  22.0, 378.3
2015-03-06,  23.2, 401.4
2015-03-07,  23.5, 376.0
2015-03-08,  23.6, 349.6
2015-03-09,  23.8, 400.3
2015-03-10,  25.4, 442.2
2015-03-11,  25.1, 443.2
2015-03-12,  24.7, 436.3
2015-03-13,  25.0, 440.1
2015-03-14,  23.2, 369.6
2015-03-15,  21.8, 315.3
2015-03-16,  23.2, 387.4
2015-03-17,  25.9, 452.9
2015-03-18,  25.5, 451.8
2015-03-19,  24.4, 429.8
2015-03-20,  25.2, 444.4
2015-03-21,  17.4, 343.8
2015-03-22,  17.1, 315.3
2015-03-23,  17.5, 361.7
2015-03-24,  18.4, 369.2
2015-03-25,  17.9, 376.6
2015-03-26,  16.9, 378.3
2015-03-27,  17.0, 375.6
2015-03-28,  18.3, 343.8
2015-03-29,  20.7, 315.3
2015-03-30,  21.8, 361.7
2015-03-31,  20.4, 369.2
2015-04-01,  20.8, 376.6
2015-04-02,  22.3, 384.7
2015-04-03,  23.7, 412.1
2015-04-04,  21.6, 343.8
2015-04-05,  20.0, 315.3
2015-04-06,  15.3, 363.3
2015-04-07,  18.0, 369.2
2015-04-08,  19.6, 376.6
2015-04-09,  20.1, 378.3
2015-04-10,  22.4, 384.2
2015-04-11,  19.4, 343.8
2015-04-12,  19.4, 315.3
2015-04-13,  22.8, 378.8
2015-04-14,  21.9, 369.2
2015-04-15,  20.4, 376.6
2015-04-16,  21.0, 378.3
2015-04-17,  18.7, 375.6
2015-04-18,  17.2, 343.8
2015-04-19,  19.1, 315.3
2015-04-20,  18.0, 361.7
2015-04-21,  15.8, 369.2
2015-04-22,  15.5, 376.6
2015-04-23,  17.0, 378.3
2015-04-24,  18.7, 375.6
2015-04-25,  20.0, 343.8
2015-04-26,  20.6, 315.3
2015-04-27,  20.0, 361.7
2015-04-28,  18.5, 369.2
2015-04-29,  16.6, 376.6
2015-04-30,  17.5, 378.3
2015-05-01,  18.2, 375.6
2015-05-02,  16.6, 343.8
2015-05-03,  11.7, 345.7
2015-05-04,  12.2, 388.1
2015-05-05,  13.4, 386.0
2015-05-06,  11.9, 405.5
2015-05-07,  11.4, 411.1
2015-05-08,  13.5, 391.7
2015-05-09,  14.1, 355.1
2015-05-10,  14.3, 324.9
2015-05-11,  14.6, 368.9
2015-05-12,  15.8, 369.2
2015-05-13,  15.9, 376.6
2015-05-14,  17.1, 378.3
2015-05-15,  18.7, 375.6
2015-05-16,  19.6, 343.8
2015-05-17,  20.4, 315.3
2015-05-18,  20.6, 361.7
2015-05-19,  20.9, 369.2
2015-05-20,  20.6, 376.6
2015-05-21,  20.8, 378.3
2015-05-22,  21.1, 375.6
2015-05-23,  18.5, 343.8
2015-05-24,  13.4, 332.1
2015-05-25,  12.4, 386.5
2015-05-26,  13.5, 385.2
2015-05-27,  13.7, 391.1
2015-05-28,  13.1, 397.5
2015-05-29,  12.8, 397.3
2015-05-30,  12.4, 368.7
2015-05-31,  13.2, 333.7
2015-06-01,  15.0, 365.7
2015-06-02,  15.7, 369.2
2015-06-03,  16.6, 376.6
2015-06-04,  13.4, 395.1
2015-06-05,  19.3, 375.6
2015-06-06,  18.6, 343.8
2015-06-07,  14.1, 326.5
2015-06-08,  12.9, 382.5
2015-06-09,  13.6, 384.4
2015-06-10,  11.7, 407.1
2015-06-11,   9.7, 424.8
2015-06-12,   8.8, 429.3
2015-06-13,   9.5, 391.9
2015-06-14,  10.3, 357.0
2015-06-15,   9.5, 409.8
2015-06-16,  12.5, 393.2
2015-06-17,  11.1, 411.9
2015-06-18,   6.3, 452.0
2015-06-19,   6.0, 451.8
2015-06-20,   8.6, 399.1
2015-06-21,   8.7, 369.8
2015-06-22,   8.6, 417.0
2015-06-23,   5.9, 446.1
2015-06-24,   9.1, 427.9
2015-06-25,  14.1, 389.5
2015-06-26,  15.4, 376.4
2015-06-27,  16.0, 343.8
2015-06-28,  16.6, 315.3
2015-06-29,  16.1, 361.7
2015-06-30,  12.6, 392.4
2015-07-01,  10.2, 419.1
2015-07-02,  11.6, 409.5
2015-07-03,   9.8, 421.3
2015-07-04,   6.8, 413.6
2015-07-05,   8.4, 372.2
2015-07-06,  10.9, 398.5
2015-07-07,   9.9, 414.1
2015-07-08,  10.2, 419.1
2015-07-09,  12.3, 403.9
2015-07-10,  13.2, 394.1
2015-07-11,  12.7, 366.3
2015-07-12,  14.7, 321.7
2015-07-13,  11.2, 396.1
2015-07-14,   8.4, 426.1
2015-07-15,   7.5, 440.8
2015-07-16,   9.0, 430.4
2015-07-17,   9.9, 420.5
2015-07-18,  13.0, 363.9
2015-07-19,  13.2, 333.7
2015-07-20,   9.0, 413.8
2015-07-21,   6.6, 440.5
2015-07-22,   8.7, 431.1
2015-07-23,   9.2, 428.8
2015-07-24,   9.5, 423.7
2015-07-25,  12.8, 365.5
2015-07-26,  14.8, 320.9
2015-07-27,  15.5, 361.7
2015-07-28,  18.2, 369.2
2015-07-29,  16.1, 376.6
2015-07-30,  15.2, 380.7
2015-07-31,  17.2, 375.6
2015-08-01,  12.8, 365.5
2015-08-02,  15.2, 317.7
2015-08-03,  13.4, 378.5
2015-08-04,  12.5, 393.2
2015-08-05,  15.1, 379.8
2015-08-06,  18.3, 378.3
2015-08-07,  17.2, 375.6
2015-08-08,  15.9, 343.8
2015-08-09,  17.3, 315.3
2015-08-10,  11.4, 394.5
2015-08-11,  12.2, 395.6
2015-08-12,  10.9, 413.5
2015-08-13,  12.0, 406.3
2015-08-14,  10.8, 413.3
2015-08-15,  11.0, 379.9
2015-08-16,  10.9, 352.1
2015-08-17,  12.5, 385.7
2015-08-18,  13.8, 382.8
2015-08-19,  10.9, 413.5
2015-08-20,  11.8, 407.9
2015-08-21,  13.6, 390.9
2015-08-22,  14.6, 351.0
2015-08-23,  10.4, 356.2
2015-08-24,   9.6, 409.0
2015-08-25,  13.1, 388.4
2015-08-26,  16.1, 376.6
2015-08-27,  14.1, 389.5
2015-08-28,  15.7, 375.6
2015-08-29,  18.7, 343.8
2015-08-30,  17.5, 315.3
2015-08-31,  17.0, 361.7
2015-09-01,   9.3, 418.9
2015-09-02,  10.9, 413.5
2015-09-03,  11.9, 407.1
2015-09-04,  11.9, 404.5
2015-09-05,  12.8, 365.5
2015-09-06,  13.6, 330.5
2015-09-07,  13.7, 376.1
2015-09-08,  15.2, 371.6
2015-09-09,  10.6, 415.9
2015-09-10,   9.4, 427.2
2015-09-11,   6.9, 444.6
2015-09-12,  10.1, 387.1
2015-09-13,  13.0, 335.3
2015-09-14,  14.8, 367.3
2015-09-15,  18.5, 369.2
2015-09-16,  12.7, 399.1
2015-09-17,  12.7, 400.7
2015-09-18,  12.6, 398.9
2015-09-19,  14.0, 355.9
2015-09-20,  14.4, 324.1
2015-09-21,  14.6, 368.9
2015-09-22,  13.7, 383.6
2015-09-23,  13.8, 390.3
2015-09-24,  14.6, 385.5
2015-09-25,  13.5, 391.7
2015-09-26,  13.5, 359.9
2015-09-27,  14.7, 321.7
2015-09-28,  15.2, 364.1
2015-09-29,  13.8, 382.8
2015-09-30,  11.9, 405.5
2015-10-01,  15.4, 379.1
2015-10-02,  12.4, 400.5
2015-10-03,   9.1, 395.1
2015-10-04,  11.2, 349.7
2015-10-05,  14.3, 371.3
2015-10-06,  15.9, 369.2
2015-10-07,  14.9, 381.4
2015-10-08,  14.9, 383.1
2015-10-09,  12.3, 401.3
2015-10-10,  11.9, 372.7
2015-10-11,  12.1, 342.5
2015-10-12,  12.6, 384.9
2015-10-13,  15.3, 370.8
2015-10-14,  16.5, 376.6
2015-10-15,  15.3, 379.9
2015-10-16,  12.3, 401.3
2015-10-17,  12.1, 371.1
2015-10-18,  13.9, 328.1
2015-10-19,  16.0, 361.7
2015-10-20,  17.1, 369.2
2015-10-21,  17.4, 376.6
2015-10-22,  17.8, 378.3
2015-10-23,  13.1, 394.9
2015-10-24,  12.5, 367.9
2015-10-25,  15.3, 316.9
2015-10-26,  18.0, 361.7
2015-10-27,  18.3, 369.2
2015-10-28,  20.3, 376.6
2015-10-29,  19.3, 378.3
2015-10-30,  17.0, 375.6
2015-10-31,  14.1, 355.1
2015-11-01,  15.8, 315.3
2015-11-02,  16.0, 361.7
2015-11-03,  17.8, 369.2
2015-11-04,  16.2, 376.6
2015-11-05,  16.2, 378.3
2015-11-06,  19.2, 375.6
2015-11-07,  20.6, 343.8
2015-11-08,  21.8, 315.3
2015-11-09,  22.2, 366.0
2015-11-10,  22.7, 384.2
2015-11-11,  21.7, 376.6
2015-11-12,  20.8, 378.3
2015-11-13,  18.3, 375.6
2015-11-14,  19.9, 343.8
2015-11-15,  22.3, 321.7
2015-11-16,  22.4, 370.3
2015-11-17,  20.6, 369.2
2015-11-18,  19.1, 376.6
2015-11-19,  16.4, 378.3
2015-11-20,  15.2, 378.0
2015-11-21,  18.0, 343.8
2015-11-22,  19.4, 315.3
2015-11-23,  19.0, 361.7
2015-11-24,  18.8, 369.2
2015-11-25,  19.9, 376.6
2015-11-26,  20.8, 378.3
2015-11-27,  20.2, 375.6
2015-11-28,  19.2, 343.8
2015-11-29,  18.8, 315.3
2015-11-30,  21.5, 361.7
2015-12-01,  22.9, 388.5
2015-12-02,  22.6, 389.5
2015-12-03,  21.8, 378.3
2015-12-04,  22.1, 377.8
2015-12-05,  21.3, 343.8
2015-12-06,  16.7, 315.3
2015-12-07,  19.5, 361.7
2015-12-08,  23.4, 399.2
2015-12-09,  22.9, 396.0
2015-12-10,  25.5, 453.4
2015-12-11,  27.2, 487.3
2015-12-12,  27.3, 457.7
2015-12-13,  26.9, 420.5
2015-12-14,  23.6, 396.0
2015-12-15,  22.4, 377.8
2015-12-16,  23.5, 408.8
2015-12-17,  23.5, 410.5
2015-12-18,  22.0, 375.6
2015-12-19,  18.9, 343.8
2015-12-20,  21.1, 315.3
2015-12-21,  23.8, 400.3
2015-12-22,  24.1, 414.3
2015-12-23,  24.5, 430.3
2015-12-24,  23.7, 414.8
2015-12-25,  24.5, 429.3
2015-12-26,  25.5, 419.0
2015-12-27,  27.0, 422.7
2015-12-28,  28.4, 499.1
2015-12-29,  27.5, 487.3
2015-12-30,  26.2, 466.8
2015-12-31,  25.2, 447.0
2016-01-01,  25.4, 448.6
2016-01-02,  26.2, 434.0
2016-01-03,  25.6, 392.6
2016-01-04,  25.6, 439.0
2016-01-05,  24.6, 425.0
2016-01-06,  22.0, 376.6
2016-01-07,  22.1, 380.4
2016-01-08,  22.7, 390.7
2016-01-09,  23.1, 367.5
2016-01-10,  23.2, 341.0
2016-01-11,  24.1, 406.8
2016-01-12,  25.8, 450.8
2016-01-13,  23.8, 415.3
2016-01-14,  26.4, 472.8
2016-01-15,  25.5, 450.8
2016-01-16,  25.1, 410.4
2016-01-17,  28.4, 452.7
2016-01-18,  24.9, 424.0
2016-01-19,  24.3, 418.6
2016-01-20,  25.5, 451.8
2016-01-21,  26.0, 464.2
2016-01-22,  29.6, 538.9
2016-01-23,  24.7, 401.8
2016-01-24,  28.9, 463.5
2016-01-25,  25.2, 430.4
2016-01-26,  23.5, 401.4
2016-01-27,  22.1, 378.8
2016-01-28,  23.8, 416.9
2016-01-29,  25.2, 444.4
2016-01-30,  24.1, 388.9
2016-01-31,  22.0, 315.3
2016-02-01,  20.8, 361.7
2016-02-02,  23.1, 392.8
2016-02-03,  25.1, 443.2
2016-02-04,  25.7, 457.7
2016-02-05,  26.8, 478.7
2016-02-06,  27.7, 466.3
2016-02-07,  27.1, 424.8
2016-02-08,  25.5, 436.8
2016-02-09,  26.6, 468.0
2016-02-10,  25.5, 451.8
2016-02-11,  26.5, 474.9
2016-02-12,  29.3, 532.4
2016-02-13,  25.9, 427.6
2016-02-14,  24.7, 373.3
2016-02-15,  25.9, 445.4
2016-02-16,  27.3, 483.0
2016-02-17,  26.2, 466.8
2016-02-18,  24.5, 432.0
2016-02-19,  24.1, 420.7
2016-02-20,  22.2, 348.1
2016-02-21,  24.5, 369.0
2016-02-22,  25.5, 436.8
2016-02-23,  25.8, 450.8
2016-02-24,  26.5, 473.3
2016-02-25,  22.7, 393.3
2016-02-26,  22.2, 379.9
2016-02-27,  20.8, 343.8
2016-02-28,  22.2, 319.6
2016-02-29,  22.5, 372.4
2016-03-01,  20.6, 369.2
2016-03-02,  19.9, 376.6
2016-03-03,  21.0, 378.3
2016-03-04,  21.7, 375.6
2016-03-05,  20.1, 343.8
2016-03-06,  17.0, 315.3
2016-03-07,  18.3, 361.7
2016-03-08,  20.6, 369.2
2016-03-09,  19.5, 376.6
2016-03-10,  17.1, 378.3
2016-03-11,  18.2, 375.6
2016-03-12,  17.6, 343.8
2016-03-13,  18.8, 315.3
2016-03-14,  20.6, 361.7
2016-03-15,  23.2, 394.9
2016-03-16,  24.7, 434.6
2016-03-17,  26.3, 470.6
2016-03-18,  22.0, 375.6
2016-03-19,  16.2, 343.8
2016-03-20,  17.3, 315.3
2016-03-21,  19.2, 361.7
2016-03-22,  18.8, 369.2
2016-03-23,  20.2, 376.6
2016-03-24,  19.8, 378.3
2016-03-25,  18.4, 375.6
2016-03-26,  19.2, 343.8
2016-03-27,  20.0, 315.3
2016-03-28,  19.8, 361.7
2016-03-29,  20.4, 369.2
2016-03-30,  21.8, 376.6
2016-03-31,  22.5, 389.0
2016-04-01,  22.1, 377.8
2016-04-02,  21.0, 343.8
2016-04-03,  19.8, 315.3
2016-04-04,  18.8, 361.7
2016-04-05,  20.4, 369.2
2016-04-06,  18.8, 376.6
2016-04-07,  18.2, 378.3
2016-04-08,  19.0, 375.6
2016-04-09,  18.7, 343.8
2016-04-10,  16.2, 315.3
2016-04-11,  16.4, 361.7
2016-04-12,  18.1, 369.2
2016-04-13,  18.2, 376.6
2016-04-14,  20.5, 378.3
2016-04-15,  21.0, 375.6
2016-04-16,  20.8, 343.8
2016-04-17,  16.6, 315.3
2016-04-18,  16.4, 361.7
2016-04-19,  16.3, 369.2
2016-04-20,  15.3, 378.2
2016-04-21,  16.4, 378.3
2016-04-22,  15.4, 376.4
2016-04-23,  18.1, 343.8
2016-04-24,  17.1, 315.3
2016-04-25,  12.3, 387.3
2016-04-26,  10.3, 410.9
2016-04-27,   8.5, 432.7
2016-04-28,   9.3, 428.0
2016-04-29,  10.5, 415.7
2016-04-30,   9.3, 393.5
2016-05-01,  11.1, 350.5
2016-05-02,  13.2, 380.1
2016-05-03,  11.1, 404.5
2016-05-04,  11.4, 409.5
2016-05-05,  13.1, 397.5
2016-05-06,  12.4, 400.5
2016-05-07,  12.0, 371.9
2016-05-08,  13.5, 331.3
2016-05-09,  14.9, 366.5
2016-05-10,  14.2, 379.6
2016-05-11,  12.0, 404.7
2016-05-12,  11.4, 411.1
2016-05-13,  10.9, 412.5
2016-05-14,  12.4, 368.7
2016-05-15,  12.4, 340.1
2016-05-16,  10.4, 402.6
2016-05-17,   9.0, 421.3
2016-05-18,   9.1, 427.9
2016-05-19,   9.2, 428.8
2016-05-20,  11.1, 410.9
