0,1,2,3
N,Norte,02/07/2013,392.951.712.500
N,Norte,03/07/2013,399.434.420.833
N,Norte,04/07/2013,393.495.983.333
N,Norte,05/07/2013,401.049.520.833
N,Norte,06/07/2013,394.010.900.000
N,Norte,07/07/2013,379.214.958.333
N,Norte,08/07/2013,411.976.208.333
N,Norte,09/07/2013,502.946.333.333
N,Norte,10/07/2013,504.385.183.333
N,Norte,11/07/2013,506.755.891.667
N,Norte,12/07/2013,496.096.679.167
N,Norte,13/07/2013,469.452.066.667
N,Norte,14/07/2013,447.021.770.833
N,Norte,15/07/2013,489.621.470.833
N,Norte,16/07/2013,487.527.650.000
N,Norte,17/07/2013,492.216.966.667
N,Norte,18/07/2013,496.355.058.333
N,Norte,19/07/2013,488.589.058.333
N,Norte,20/07/2013,466.195.629.167
N,Norte,21/07/2013,447.027.858.333
N,Norte,22/07/2013,479.960.637.500
N,Norte,23/07/2013,482.568.416.667
N,Norte,24/07/2013,477.252.000.000
N,Norte,25/07/2013,499.321.250.000
N,Norte,26/07/2013,498.583.554.167
N,Norte,27/07/2013,487.704.441.667
N,Norte,28/07/2013,458.296.029.167
N,Norte,29/07/2013,495.182.900.000
N,Norte,30/07/2013,518.903.462.500
N,Norte,31/07/2013,521.881.725.000
N,Norte,01/08/2013,511.176.750.000
N,Norte,02/08/2013,516.247.083.333
N,Norte,03/08/2013,487.233.208.333
N,Norte,04/08/2013,465.293.791.667
N,Norte,05/08/2013,518.800.708.333
N,Norte,06/08/2013,535.749.083.333
N,Norte,07/08/2013,529.193.083.333
N,Norte,08/08/2013,527.822.333.333
N,Norte,09/08/2013,534.438.683.333
N,Norte,10/08/2013,513.375.000.000
N,Norte,11/08/2013,474.241.625.000
N,Norte,12/08/2013,522.624.208.333
N,Norte,13/08/2013,529.398.625.000
N,Norte,14/08/2013,532.665.333.333
N,Norte,15/08/2013,549.309.416.667
N,Norte,16/08/2013,524.810.208.333
N,Norte,17/08/2013,498.461.666.667
N,Norte,18/08/2013,468.593.833.333
N,Norte,19/08/2013,513.285.166.667
N,Norte,20/08/2013,521.879.958.333
N,Norte,21/08/2013,533.108.125.000
N,Norte,22/08/2013,521.168.416.667
N,Norte,23/08/2013,521.859.500.000
N,Norte,24/08/2013,512.214.708.333
N,Norte,25/08/2013,492.041.958.333
N,Norte,26/08/2013,542.566.333.333
N,Norte,27/08/2013,543.658.208.333
N,Norte,28/08/2013,543.835.095.833
N,Norte,29/08/2013,533.747.191.667
N,Norte,30/08/2013,528.742.458.333
N,Norte,31/08/2013,507.536.208.333
N,Norte,01/09/2013,479.066.441.667
N,Norte,02/09/2013,530.290.016.667
N,Norte,03/09/2013,522.372.250.000
N,Norte,04/09/2013,520.669.166.667
N,Norte,05/09/2013,526.164.375.000
N,Norte,06/09/2013,515.151.916.667
N,Norte,07/09/2013,475.631.666.667
N,Norte,08/09/2013,475.668.791.667
N,Norte,09/09/2013,509.942.000.000
N,Norte,10/09/2013,530.380.250.000
N,Norte,11/09/2013,529.525.416.667
N,Norte,12/09/2013,528.753.916.667
N,Norte,13/09/2013,537.396.375.000
N,Norte,14/09/2013,521.792.875.000
N,Norte,15/09/2013,496.909.666.667
N,Norte,16/09/2013,545.913.458.333
N,Norte,17/09/2013,554.821.250.000
N,Norte,18/09/2013,554.750.875.000
N,Norte,19/09/2013,550.589.458.333
N,Norte,20/09/2013,538.242.333.333
N,Norte,21/09/2013,496.004.208.333
N,Norte,22/09/2013,476.130.625.000
N,Norte,23/09/2013,527.541.166.667
N,Norte,24/09/2013,539.585.041.667
N,Norte,25/09/2013,529.622.041.667
N,Norte,26/09/2013,529.716.529.167
N,Norte,27/09/2013,526.065.791.667
N,Norte,28/09/2013,500.484.541.667
N,Norte,29/09/2013,478.950.500.000
N,Norte,30/09/2013,517.741.716.667
N,Norte,01/10/2013,525.217.000.000
N,Norte,02/10/2013,528.765.416.667
N,Norte,03/10/2013,530.396.208.333
N,Norte,04/10/2013,531.500.583.333
N,Norte,05/10/2013,513.674.416.667
N,Norte,06/10/2013,483.689.291.667
N,Norte,07/10/2013,517.037.833.333
N,Norte,08/10/2013,525.446.583.333
N,Norte,09/10/2013,523.794.012.500
N,Norte,10/10/2013,519.219.958.333
N,Norte,11/10/2013,521.457.833.333
N,Norte,12/10/2013,487.445.416.667
N,Norte,13/10/2013,483.118.929.167
N,Norte,14/10/2013,527.323.333.333
N,Norte,15/10/2013,516.986.500.000
N,Norte,16/10/2013,515.601.291.667
N,Norte,17/10/2013,520.941.250.000
N,Norte,18/10/2013,519.788.125.000
N,Norte,19/10/2013,487.164.875.000
N,Norte,20/10/2013,451.690.652.174
N,Norte,21/10/2013,501.225.208.333
N,Norte,22/10/2013,530.527.775.000
N,Norte,23/10/2013,532.010.208.333
N,Norte,24/10/2013,525.413.452.222
N,Norte,25/10/2013,533.715.250.000
N,Norte,26/10/2013,512.189.762.500
N,Norte,27/10/2013,484.034.204.167
N,Norte,28/10/2013,511.735.000.000
N,Norte,29/10/2013,526.592.458.333
N,Norte,30/10/2013,523.541.541.667
N,Norte,31/10/2013,525.969.866.667
N,Norte,01/11/2013,509.883.666.667
N,Norte,02/11/2013,474.184.041.667
N,Norte,03/11/2013,472.953.166.667
N,Norte,04/11/2013,499.696.000.000
N,Norte,05/11/2013,490.396.125.000
N,Norte,06/11/2013,509.868.166.667
N,Norte,07/11/2013,510.888.000.000
N,Norte,08/11/2013,518.159.208.333
N,Norte,09/11/2013,508.826.291.667
N,Norte,10/11/2013,479.476.166.667
N,Norte,11/11/2013,518.773.000.000
N,Norte,12/11/2013,523.724.079.167
N,Norte,13/11/2013,525.867.062.500
N,Norte,14/11/2013,526.059.541.667
N,Norte,15/11/2013,484.394.166.667
N,Norte,16/11/2013,475.710.500.000
N,Norte,17/11/2013,465.432.887.500
N,Norte,18/11/2013,513.873.666.667
N,Norte,19/11/2013,512.433.125.000
N,Norte,20/11/2013,496.391.087.500
N,Norte,21/11/2013,521.212.866.667
N,Norte,22/11/2013,522.877.362.500
N,Norte,23/11/2013,494.009.262.500
N,Norte,24/11/2013,473.105.741.667
N,Norte,25/11/2013,515.824.758.333
N,Norte,26/11/2013,526.736.562.500
N,Norte,27/11/2013,518.744.416.667
N,Norte,28/11/2013,510.539.387.500
N,Norte,29/11/2013,513.174.050.000
N,Norte,30/11/2013,503.092.304.167
N,Norte,01/12/2013,
N,Norte,02/12/2013,526.414.050.000
N,Norte,03/12/2013,540.687.183.333
N,Norte,04/12/2013,534.374.504.167
N,Norte,05/12/2013,540.569.787.500
N,Norte,06/12/2013,539.714.579.167
N,Norte,07/12/2013,517.228.012.500
N,Norte,08/12/2013,488.860.416.667
N,Norte,09/12/2013,546.756.791.667
N,Norte,10/12/2013,555.190.954.167
N,Norte,11/12/2013,553.740.087.500
N,Norte,12/12/2013,550.868.375.000
N,Norte,13/12/2013,550.468.208.333
N,Norte,14/12/2013,529.407.375.000
N,Norte,15/12/2013,504.970.916.667
N,Norte,16/12/2013,534.994.291.667
N,Norte,17/12/2013,530.713.354.167
N,Norte,18/12/2013,532.717.620.833
N,Norte,19/12/2013,525.300.395.833
N,Norte,20/12/2013,517.134.166.667
N,Norte,21/12/2013,499.283.625.000
N,Norte,22/12/2013,481.543.958.333
N,Norte,23/12/2013,489.028.750.000
N,Norte,24/12/2013,485.612.291.667
N,Norte,25/12/2013,462.745.583.333
N,Norte,26/12/2013,506.185.708.333
N,Norte,27/12/2013,514.293.137.500
N,Norte,28/12/2013,495.482.941.667
N,Norte,29/12/2013,481.081.162.500
N,Norte,30/12/2013,505.551.154.167
N,Norte,31/12/2013,486.079.691.667
N,Norte,1/1/2014,462.920.687.500
N,Norte,2/1/2014,520.465.166.667
N,Norte,3/1/2014,539.463.495.833
N,Norte,4/1/2014,525.596.941.667
N,Norte,5/1/2014,497.970.170.833
N,Norte,6/1/2014,529.661.833.333
N,Norte,7/1/2014,534.132.270.833
N,Norte,8/1/2014,535.501.158.333
N,Norte,9/1/2014,522.557.700.000
N,Norte,10/1/2014,514.479.500.000
N,Norte,11/1/2014,505.319.187.500
N,Norte,12/1/2014,479.578.091.667
N,Norte,13/1/2014,509.847.245.833
N,Norte,14/1/2014,515.263.662.500
N,Norte,15/1/2014,517.599.783.333
N,Norte,16/1/2014,519.771.600.000
N,Norte,17/1/2014,532.876.254.167
N,Norte,18/1/2014,517.069.291.667
N,Norte,19/1/2014,498.084.229.167
N,Norte,20/1/2014,536.254.733.333
N,Norte,21/1/2014,535.624.079.167
N,Norte,22/1/2014,539.290.495.833
N,Norte,23/1/2014,549.137.304.167
N,Norte,24/1/2014,525.524.466.667
N,Norte,25/1/2014,495.488.487.500
N,Norte,26/1/2014,472.619.950.000
N,Norte,27/1/2014,513.922.225.000
N,Norte,28/1/2014,520.258.125.000
N,Norte,29/1/2014,531.299.012.500
N,Norte,30/1/2014,529.507.758.333
N,Norte,31/1/2014,539.942.175.000
N,Norte,1/2/2014,
N,Norte,2/2/2014,473.643.541.667
N,Norte,3/2/2014,523.578.166.667
N,Norte,4/2/2014,533.707.208.333
N,Norte,5/2/2014,530.344.083.333
N,Norte,6/2/2014,528.463.083.333
N,Norte,7/2/2014,534.223.333.333
N,Norte,8/2/2014,514.098.041.667
N,Norte,9/2/2014,491.806.208.333
N,Norte,10/2/2014,527.431.083.333
N,Norte,11/2/2014,532.552.333.333
N,Norte,12/2/2014,525.341.741.667
N,Norte,13/2/2014,526.772.850.000
N,Norte,14/2/2014,526.484.991.667
N,Norte,15/2/2014,504.526.091.667
N,Norte,16/2/2014,472.073.433.333
N,Norte,17/2/2014,529.115.841.667
N,Norte,18/2/2014,537.875.008.333
N,Norte,19/2/2014,528.947.633.333
N,Norte,20/2/2014,532.063.570.833
N,Norte,21/2/2014,531.681.320.833
N,Norte,22/2/2014,505.274.041.667
N,Norte,23/2/2014,471.584.008.333
N,Norte,24/2/2014,522.144.291.667
N,Norte,25/2/2014,526.716.250.000
N,Norte,26/2/2014,536.684.541.667
N,Norte,27/2/2014,540.540.041.667
N,Norte,28/2/2014,539.593.500.000
N,Norte,1/3/2014,521.204.250.000
N,Norte,2/3/2014,479.743.375.000
N,Norte,3/3/2014,503.753.000.000
N,Norte,4/3/2014,485.277.333.333
N,Norte,5/3/2014,508.253.666.667
N,Norte,6/3/2014,515.956.875.000
N,Norte,7/3/2014,529.006.666.667
N,Norte,8/3/2014,504.570.875.000
N,Norte,9/3/2014,483.164.000.000
N,Norte,10/3/2014,527.357.375.000
N,Norte,11/3/2014,533.077.958.333
N,Norte,12/3/2014,512.423.833.333
N,Norte,13/3/2014,526.767.708.333
N,Norte,14/3/2014,533.621.375.000
N,Norte,15/3/2014,521.666.625.000
N,Norte,16/3/2014,505.385.541.667
N,Norte,17/3/2014,542.577.558.333
N,Norte,18/3/2014,550.365.795.833
N,Norte,19/3/2014,535.731.654.167
N,Norte,20/3/2014,531.737.912.500
N,Norte,21/3/2014,539.366.195.833
N,Norte,22/3/2014,521.861.583.333
N,Norte,23/3/2014,489.390.737.500
N,Norte,24/3/2014,525.589.245.833
N,Norte,25/3/2014,528.487.875.000
N,Norte,26/3/2014,533.893.500.000
N,Norte,27/3/2014,529.473.750.000
N,Norte,28/3/2014,527.218.166.667
N,Norte,29/3/2014,514.427.416.667
N,Norte,30/3/2014,496.844.750.000
N,Norte,31/3/2014,531.476.041.667
N,Norte,1/4/2014,540.690.625.000
N,Norte,2/4/2014,524.285.791.667
N,Norte,3/4/2014,529.836.700.000
N,Norte,4/4/2014,542.654.291.667
N,Norte,5/4/2014,527.235.166.667
N,Norte,6/4/2014,506.711.200.000
N,Norte,7/4/2014,551.813.791.667
N,Norte,8/4/2014,555.740.587.500
N,Norte,9/4/2014,545.985.783.333
N,Norte,10/4/2014,531.668.812.500
N,Norte,11/4/2014,531.424.541.667
N,Norte,12/4/2014,513.512.500.000
N,Norte,13/4/2014,485.928.458.333
N,Norte,14/4/2014,527.195.020.833
N,Norte,15/4/2014,531.092.929.167
N,Norte,16/4/2014,544.963.708.333
N,Norte,17/4/2014,521.902.541.667
N,Norte,18/4/2014,481.916.791.667
N,Norte,19/4/2014,491.341.250.000
N,Norte,20/4/2014,482.630.333.333
N,Norte,21/4/2014,489.268.791.667
N,Norte,22/4/2014,526.626.750.000
N,Norte,23/4/2014,541.063.250.000
N,Norte,24/4/2014,545.793.083.333
N,Norte,25/4/2014,545.037.291.667
N,Norte,26/4/2014,510.311.000.000
N,Norte,27/4/2014,476.770.916.667
N,Norte,28/4/2014,515.423.916.667
N,Norte,29/4/2014,528.596.958.333
N,Norte,30/4/2014,527.503.166.667
N,Norte,1/5/2014,486.741.166.667
N,Norte,2/5/2014,525.248.750.000
N,Norte,3/5/2014,512.126.416.667
N,Norte,4/5/2014,480.164.791.667
N,Norte,5/5/2014,523.989.333.333
N,Norte,6/5/2014,521.569.208.333
N,Norte,7/5/2014,515.161.475.150
N,Norte,8/5/2014,526.550.875.257
N,Norte,9/5/2014,503.836.452.559
N,Norte,10/5/2014,478.058.384.893
N,Norte,11/5/2014,438.962.725.152
N,Norte,12/5/2014,506.081.103.644
N,Norte,13/5/2014,521.942.342.687
N,Norte,14/5/2014,526.228.015.149
N,Norte,15/5/2014,535.767.518.461
N,Norte,16/5/2014,529.148.673.698
N,Norte,17/5/2014,508.642.708.333
N,Norte,18/5/2014,479.945.398.923
N,Norte,19/5/2014,530.461.959.549
N,Norte,20/5/2014,538.362.985.858
N,Norte,21/5/2014,537.080.208.633
N,Norte,22/5/2014,532.441.788.789
N,Norte,23/5/2014,524.957.646.581
N,Norte,24/5/2014,500.978.471.177
N,Norte,25/5/2014,470.316.637.964
N,Norte,26/5/2014,524.295.298.816
N,Norte,27/5/2014,530.865.984.370
N,Norte,28/5/2014,530.450.351.161
N,Norte,29/5/2014,532.723.129.869
N,Norte,30/5/2014,524.827.345.004
N,Norte,31/5/2014,498.692.399.682
N,Norte,1/6/2014,479.706.599.298
N,Norte,2/6/2014,535.999.451.625
N,Norte,3/6/2014,538.485.813.925
N,Norte,4/6/2014,536.903.775.482
N,Norte,5/6/2014,534.780.256.947
N,Norte,6/6/2014,531.591.521.379
N,Norte,7/6/2014,493.738.224.899
N,Norte,8/6/2014,470.263.669.312
N,Norte,9/6/2014,524.052.567.556
N,Norte,10/6/2014,525.689.460.581
N,Norte,11/6/2014,517.001.145.249
N,Norte,12/6/2014,481.918.783.342
N,Norte,13/6/2014,507.620.076.120
N,Norte,14/6/2014,490.221.123.965
N,Norte,15/6/2014,470.478.727.420
N,Norte,16/6/2014,505.466.337.681
N,Norte,17/6/2014,486.269.280.488
N,Norte,18/6/2014,495.472.425.000
N,Norte,19/6/2014,459.097.920.833
N,Norte,20/6/2014,484.861.779.167
N,Norte,21/6/2014,483.441.362.500
N,Norte,22/6/2014,463.632.995.833
N,Norte,23/6/2014,488.324.704.167
N,Norte,24/6/2014,508.673.858.333
N,Norte,25/6/2014,501.929.520.833
N,Norte,26/6/2014,503.946.416.667
N,Norte,27/6/2014,500.980.133.333
N,Norte,28/6/2014,478.271.545.833
N,Norte,29/6/2014,462.853.737.500
N,Norte,30/6/2014,492.721.854.167
N,Norte,1/7/2014,496.657.420.833
N,Norte,2/7/2014,505.370.520.833
N,Norte,3/7/2014,512.948.004.167
N,Norte,4/7/2014,495.812.308.333
N,Norte,5/7/2014,487.588.387.500
N,Norte,6/7/2014,470.000.125.000
N,Norte,7/7/2014,512.899.116.667
N,Norte,8/7/2014,488.087.891.667
N,Norte,9/7/2014,510.954.391.667
N,Norte,10/7/2014,506.320.337.500
N,Norte,11/7/2014,503.581.858.333
N,Norte,12/7/2014,482.423.354.167
N,Norte,13/7/2014,455.263.187.500
N,Norte,14/7/2014,499.025.529.167
N,Norte,15/7/2014,511.311.795.833
N,Norte,16/7/2014,504.695.187.500
N,Norte,17/7/2014,508.078.858.333
N,Norte,18/7/2014,514.518.829.167
N,Norte,19/7/2014,491.822.808.333
N,Norte,20/7/2014,467.748.612.500
N,Norte,21/7/2014,517.337.629.167
N,Norte,22/7/2014,512.963.575.000
N,Norte,23/7/2014,511.099.291.667
N,Norte,24/7/2014,514.103.879.167
N,Norte,25/7/2014,504.065.337.500
N,Norte,26/7/2014,484.163.675.000
N,Norte,27/7/2014,462.939.212.500
N,Norte,28/7/2014,499.534.391.667
N,Norte,29/7/2014,512.025.054.167
N,Norte,30/7/2014,521.528.591.667
N,Norte,31/7/2014,519.721.504.167
N,Norte,1/8/2014,515.329.120.833
N,Norte,2/8/2014,493.861.441.667
N,Norte,3/8/2014,466.702.216.667
N,Norte,4/8/2014,518.048.708.333
N,Norte,5/8/2014,517.424.825.000
N,Norte,6/8/2014,507.822.866.667
N,Norte,7/8/2014,507.670.850.000
N,Norte,8/8/2014,512.871.000.000
N,Norte,9/8/2014,490.062.029.167
N,Norte,10/8/2014,461.584.145.833
N,Norte,11/8/2014,507.630.408.333
N,Norte,12/8/2014,520.082.170.833
N,Norte,13/8/2014,526.278.300.000
N,Norte,14/8/2014,529.229.145.833
N,Norte,15/8/2014,512.498.679.167
N,Norte,16/8/2014,485.632.662.500
N,Norte,17/8/2014,473.694.575.000
N,Norte,18/8/2014,533.940.750.000
N,Norte,19/8/2014,533.416.212.500
N,Norte,20/8/2014,532.753.562.500
N,Norte,21/8/2014,528.053.045.833
N,Norte,22/8/2014,526.452.308.333
N,Norte,23/8/2014,499.933.975.000
N,Norte,24/8/2014,477.229.466.667
N,Norte,25/8/2014,535.511.904.167
N,Norte,26/8/2014,547.159.675.000
N,Norte,27/8/2014,536.610.204.167
N,Norte,28/8/2014,538.588.645.833
N,Norte,29/8/2014,542.848.287.500
N,Norte,30/8/2014,510.402.916.667
N,Norte,31/8/2014,472.170.233.333
N,Norte,1/9/2014,523.411.966.667
N,Norte,2/9/2014,534.288.254.167
N,Norte,3/9/2014,544.748.008.333
N,Norte,4/9/2014,558.702.500.000
N,Norte,5/9/2014,543.763.133.333
N,Norte,6/9/2014,502.826.241.667
N,Norte,7/9/2014,477.693.450.000
N,Norte,8/9/2014,520.302.058.333
N,Norte,9/9/2014,544.069.929.167
N,Norte,10/9/2014,548.121.095.833
N,Norte,11/9/2014,550.848.341.667
N,Norte,12/9/2014,539.975.295.833
N,Norte,13/9/2014,508.862.141.667
N,Norte,14/9/2014,488.559.975.000
N,Norte,15/9/2014,549.263.491.667
N,Norte,16/9/2014,558.262.583.333
N,Norte,17/9/2014,547.367.037.500
N,Norte,18/9/2014,536.163.175.000
N,Norte,19/9/2014,532.805.162.500
N,Norte,20/9/2014,513.094.016.667
N,Norte,21/9/2014,478.098.554.167
N,Norte,22/9/2014,543.440.316.667
N,Norte,23/9/2014,546.701.295.833
N,Norte,24/9/2014,539.128.216.667
N,Norte,25/9/2014,536.191.266.667
N,Norte,26/9/2014,537.271.762.500
N,Norte,27/9/2014,510.472.470.833
N,Norte,28/9/2014,484.988.329.167
N,Norte,29/9/2014,539.843.458.333
N,Norte,30/9/2014,543.664.987.500
N,Norte,1/10/2014,535.042.258.333
N,Norte,2/10/2014,525.070.800.000
N,Norte,3/10/2014,511.002.162.500
N,Norte,4/10/2014,478.730.633.333
N,Norte,5/10/2014,456.499.770.833
N,Norte,6/10/2014,518.446.787.500
N,Norte,7/10/2014,523.066.025.000
N,Norte,8/10/2014,528.859.350.000
N,Norte,9/10/2014,531.970.716.667
N,Norte,10/10/2014,526.140.508.333
N,Norte,11/10/2014,508.398.862.500
N,Norte,12/10/2014,463.127.370.833
N,Norte,13/10/2014,503.727.712.500
N,Norte,14/10/2014,524.115.083.333
N,Norte,15/10/2014,520.512.050.000
N,Norte,16/10/2014,516.132.379.167
N,Norte,17/10/2014,513.758.691.667
N,Norte,18/10/2014,491.016.995.833
N,Norte,19/10/2014,461.982.947.826
N,Norte,20/10/2014,516.530.166.667
N,Norte,21/10/2014,537.907.791.667
N,Norte,22/10/2014,517.701.200.000
N,Norte,23/10/2014,517.003.808.333
N,Norte,24/10/2014,503.334.775.000
N,Norte,25/10/2014,503.261.541.667
N,Norte,26/10/2014,465.556.712.500
N,Norte,27/10/2014,516.673.845.833
N,Norte,28/10/2014,532.900.187.500
N,Norte,29/10/2014,541.918.441.667
N,Norte,30/10/2014,547.713.766.667
N,Norte,31/10/2014,536.625.237.500
N,Norte,1/11/2014,511.226.420.833
N,Norte,2/11/2014,489.702.429.167
N,Norte,3/11/2014,527.623.625.000
N,Norte,4/11/2014,535.419.358.333
N,Norte,5/11/2014,532.090.004.167
N,Norte,6/11/2014,534.580.962.500
N,Norte,7/11/2014,537.431.908.333
N,Norte,8/11/2014,519.246.487.500
N,Norte,9/11/2014,475.532.216.667
N,Norte,10/11/2014,521.282.766.667
N,Norte,11/11/2014,546.953.141.667
N,Norte,12/11/2014,547.992.537.500
N,Norte,13/11/2014,520.416.554.167
N,Norte,14/11/2014,526.078.858.333
N,Norte,15/11/2014,488.960.170.833
N,Norte,16/11/2014,469.306.362.500
N,Norte,17/11/2014,523.931.870.833
N,Norte,18/11/2014,521.821.108.333
N,Norte,19/11/2014,511.885.866.667
N,Norte,20/11/2014,494.081.808.333
N,Norte,21/11/2014,496.083.454.167
N,Norte,22/11/2014,490.954.762.500
N,Norte,23/11/2014,471.179.354.989
N,Norte,24/11/2014,524.523.595.833
N,Norte,25/11/2014,532.889.962.500
N,Norte,26/11/2014,532.056.162.500
N,Norte,27/11/2014,530.985.070.833
N,Norte,28/11/2014,529.210.737.500
N,Norte,29/11/2014,515.784.029.167
N,Norte,30/11/2014,494.265.366.667
N,Norte,1/12/2014,540.036.095.833
N,Norte,2/12/2014,542.967.033.333
N,Norte,3/12/2014,546.698.175.000
N,Norte,4/12/2014,538.892.100.000
N,Norte,5/12/2014,524.738.558.333
N,Norte,6/12/2014,502.246.316.667
N,Norte,7/12/2014,468.494.387.500
N,Norte,8/12/2014,479.212.225.000
N,Norte,9/12/2014,531.214.133.333
N,Norte,10/12/2014,498.240.483.333
N,Norte,11/12/2014,502.861.408.333
N,Norte,12/12/2014,512.702.762.500
N,Norte,13/12/2014,510.272.404.167
N,Norte,14/12/2014,476.269.500.000
N,Norte,15/12/2014,514.971.495.833
N,Norte,16/12/2014,522.447.637.500
N,Norte,17/12/2014,515.965.420.833
N,Norte,18/12/2014,515.075.125.000
N,Norte,19/12/2014,509.266.912.500
N,Norte,20/12/2014,488.032.179.167
N,Norte,21/12/2014,477.592.091.667
N,Norte,22/12/2014,514.007.987.500
N,Norte,23/12/2014,504.386.437.500
N,Norte,24/12/2014,486.220.333.333
N,Norte,25/12/2014,449.942.612.500
N,Norte,26/12/2014,493.819.795.833
N,Norte,27/12/2014,506.958.450.000
N,Norte,28/12/2014,497.092.645.833
N,Norte,29/12/2014,527.395.612.500
N,Norte,30/12/2014,520.623.700.000
N,Norte,31/12/2014,493.897.245.833
N,Norte,1/1/2015,454.100.516.667
N,Norte,2/1/2015,488.683.425.000
N,Norte,3/1/2015,485.608.575.000
N,Norte,4/1/2015,461.821.904.167
N,Norte,5/1/2015,487.677.304.167
N,Norte,6/1/2015,503.298.291.667
N,Norte,7/1/2015,511.346.766.667
N,Norte,8/1/2015,522.347.229.167
N,Norte,9/1/2015,516.469.991.667
N,Norte,10/1/2015,488.862.829.167
N,Norte,11/1/2015,458.809.937.500
N,Norte,12/1/2015,511.273.458.333
N,Norte,13/1/2015,512.156.433.333
N,Norte,14/1/2015,502.821.245.833
N,Norte,15/1/2015,495.476.900.000
N,Norte,16/1/2015,511.574.100.000
N,Norte,17/1/2015,486.412.120.833
N,Norte,18/1/2015,456.259.158.333
N,Norte,19/1/2015,496.426.029.167
N,Norte,20/1/2015,496.881.587.500
N,Norte,21/1/2015,511.269.141.667
N,Norte,22/1/2015,520.009.358.333
N,Norte,23/1/2015,510.693.012.500
N,Norte,24/1/2015,486.375.995.833
N,Norte,25/1/2015,456.930.445.833
N,Norte,26/1/2015,499.987.145.833
N,Norte,27/1/2015,520.696.945.833
N,Norte,28/1/2015,530.223.237.500
N,Norte,29/1/2015,536.682.408.333
N,Norte,30/1/2015,541.826.745.833
N,Norte,31/1/2015,514.434.095.833
N,Norte,1/2/2015,466.699.679.167
N,Norte,2/2/2015,499.702.850.000
N,Norte,3/2/2015,499.476.404.167
N,Norte,4/2/2015,503.967.075.000
N,Norte,5/2/2015,518.132.445.833
N,Norte,6/2/2015,520.453.958.333
N,Norte,7/2/2015,496.478.970.833
N,Norte,8/2/2015,461.721.270.833
N,Norte,9/2/2015,515.270.208.333
N,Norte,10/2/2015,522.474.995.833
N,Norte,11/2/2015,524.296.704.167
N,Norte,12/2/2015,528.425.566.667
N,Norte,13/2/2015,542.957.491.667
N,Norte,14/2/2015,509.415.887.500
N,Norte,15/2/2015,471.625.866.667
N,Norte,16/2/2015,480.423.300.000
N,Norte,17/2/2015,467.955.708.333
N,Norte,18/2/2015,482.539.112.500
N,Norte,19/2/2015,510.497.929.167
N,Norte,20/2/2015,523.065.695.833
N,Norte,21/2/2015,497.668.141.667
N,Norte,22/2/2015,444.329.025.000
N,Norte,23/2/2015,484.714.220.833
N,Norte,24/2/2015,501.748.500.000
N,Norte,25/2/2015,505.155.050.000
N,Norte,26/2/2015,513.483.387.500
N,Norte,27/2/2015,514.356.270.833
N,Norte,28/2/2015,499.404.858.333
N,Norte,1/3/2015,458.462.966.667
N,Norte,2/3/2015,500.745.704.167
N,Norte,3/3/2015,505.628.620.833
N,Norte,4/3/2015,513.351.525.000
N,Norte,5/3/2015,520.084.275.000
N,Norte,6/3/2015,515.368.762.500
N,Norte,7/3/2015,487.423.087.500
N,Norte,8/3/2015,473.854.887.500
N,Norte,9/3/2015,523.564.704.167
N,Norte,10/3/2015,532.393.687.500
N,Norte,11/3/2015,519.202.125.000
N,Norte,12/3/2015,534.896.687.500
N,Norte,13/3/2015,535.175.595.833
N,Norte,14/3/2015,505.999.583.333
N,Norte,15/3/2015,472.556.720.833
N,Norte,16/3/2015,517.369.608.680
N,Norte,17/3/2015,514.819.370.833
N,Norte,18/3/2015,511.121.307.639
N,Norte,19/3/2015,508.764.107.293
N,Norte,20/3/2015,506.501.245.833
N,Norte,21/3/2015,488.380.966.667
N,Norte,22/3/2015,465.890.116.667
N,Norte,23/3/2015,513.187.162.500
N,Norte,24/3/2015,507.405.162.153
N,Norte,25/3/2015,517.936.008.333
N,Norte,26/3/2015,532.918.891.667
N,Norte,27/3/2015,537.393.425.000
N,Norte,28/3/2015,512.025.087.500
