FECHA;ENERGIA (MWh);PICO NOCHE (MW); HORA PICO NOCHE; POTENCIA MINIMA (MW); HORA POTENCIA MINIMA; PICO MEDIODIA (MW); HORA PICO MEDIODIA;
23/12/2014;27737,7053;1381,5071;21:45:00;904,8602;03:45:00;1265,9644;12:45:00;
24/12/2014;26705,3762;1293,5601;20:45:00;932,5233;04:45:00;1180,2365;16:45:00;
25/12/2014;23729,2086;1326,1663;21:45:00;717,8248;07:45:00;1070,3223;16:45:00;
26/12/2014;29689,726;1351,2417;21:45:00;982,6947;03:45:00;1502,2658;12:45:00;
27/12/2014;27861,6333;1408,5478;21:45:00;917,9748;06:45:00;1293,0507;16:45:00;
28/12/2014;27038,0049;1439,8961;21:45:00;891,6228;06:45:00;1216,2179;15:45:00;
29/12/2014;33066,8769;1609,0907;21:45:00;1039,0231;04:45:00;1659,2119;13:45:00;
30/12/2014;33646,969;1584,7248;21:45:00;1123,0811;05:45:00;1618,1941;14:45:00;
31/12/2014;29089,4842;1361,1016;21:45:00;1103,4581;06:45:00;1421,7648;13:45:00;
01/01/2015;23238,6466;1145,37;22:45:00;822,4836;07:45:00;1037,9817;12:45:00;
02/01/2015;25070,0562;1340,6645;22:45:00;828,322;05:45:00;1151,3664;12:45:00;
03/01/2015;25408,1758;1318,5992;22:45:00;862,0955;07:45:00;1115,1283;14:45:00;
04/01/2015;23979,7079;1285,0202;22:45:00;780,2587;07:45:00;1026,4443;14:45:00;
05/01/2015;29190,0493;1502,3781;22:45:00;913,6378;04:45:00;1434,3165;16:45:00;
06/01/2015;28665,1294;1347,2013;22:45:00;1031,3477;08:45:00;1262,2485;15:45:00;
07/01/2015;28690,7955;1422,9363;22:45:00;930,8472;03:45:00;1376,4581;16:45:00;
08/01/2015;30989,5941;1608,3587;22:45:00;986,9243;04:45:00;1491,8285;14:45:00;
09/01/2015;31574,4385;1556,4924;22:45:00;1092,9016;04:45:00;1480,7224;15:45:00;
10/01/2015;29808,3428;1490,9537;22:45:00;998,9884;07:45:00;1379,329;14:45:00;
11/01/2015;27545,7978;1455,099;23:45:00;920,0596;09:45:00;1219,8763;16:45:00;
12/01/2015;33175,7445;1627,514;22:45:00;1072,0728;05:45:00;1831,8003;16:45:00;
13/01/2015;30711,3052;1383,175;22:45:00;1099,7267;05:45:00;1497,5867;12:45:00;
14/01/2015;29439,8963;1449,0349;22:45:00;948,8766;05:45:00;1379,1015;15:45:00;
15/01/2015;29920,7369;1539,8226;22:45:00;984,4441;05:45:00;1387,9508;16:45:00;
16/01/2015;31337,5868;1606,1632;22:45:00;996,1857;05:45:00;1537,5393;15:45:00;
17/01/2015;28673,2995;1312,0026;22:45:00;1001,129;05:45:00;1263,4216;13:45:00;
18/01/2015;25500,614;1379,3634;22:45:00;849,0515;07:45:00;1133,5665;16:45:00;
19/01/2015;29532,3599;1367,7433;22:45:00;957,2836;04:45:00;1478,3657;13:45:00;
20/01/2015;28319,6591;1416,1591;22:45:00;960,3284;04:45:00;1332,1154;14:45:00;
21/01/2015;28489,8227;1462,5919;22:45:00;917,8167;04:45:00;1364,4981;13:45:00;
22/01/2015;29142,8625;1462,7044;22:45:00;929,8617;07:45:00;1373,5322;16:45:00;
23/01/2015;29736,1239;1455,7866;22:45:00;963,7199;05:45:00;1407,1174;16:45:00;
24/01/2015;28637,0406;1484,4485;22:45:00;943,3994;08:45:00;1298,5595;15:45:00;
25/01/2015;27499,7221;1507,2814;22:45:00;873,2798;08:45:00;1279,0511;15:45:00;
26/01/2015;34583,1726;1686,0352;22:45:00;1114,5164;05:45:00;1751,5309;15:45:00;
27/01/2015;35356,6479;1630,5075;22:45:00;1158,2401;05:45:00;1796,1575;14:45:00;
28/01/2015;31472,7193;1367,6318;22:45:00;1140,3765;06:45:00;1476,0034;14:45:00;
29/01/2015;27610,5844;1298,8283;22:45:00;938,9096;06:45:00;1273,0682;14:45:00;
30/01/2015;27665,2824;1392,0379;22:45:00;921,3867;05:45:00;1283,2131;15:45:00;
31/01/2015;26511,4084;1382,7198;22:45:00;872,8524;08:45:00;1181,264;14:45:00;
01/02/2015;25131,1152;1387,7024;22:45:00;757,1548;08:45:00;1126,5548;16:45:00;
02/02/2015;31165,7647;1521,4859;22:45:00;975,568;04:45:00;1532,6077;16:45:00;
03/02/2015;31611,8735;1514,1912;22:45:00;1040,6236;04:45:00;1499,867;16:45:00;
04/02/2015;32623,8676;1595,779;22:45:00;1059,1132;04:45:00;1538,6243;16:45:00;
05/02/2015;32801,7089;1598,7749;22:45:00;1059,4386;06:45:00;1591,9941;14:45:00;
06/02/2015;32510,1231;1495,6044;22:45:00;1066,8017;04:45:00;1575,3582;16:45:00;
07/02/2015;29499,0206;1412,123;22:45:00;1016,7258;08:45:00;1360,0125;15:45:00;
08/02/2015;27471,7907;1415,4932;23:45:00;850,941;09:45:00;1250,7901;16:45:00;
09/02/2015;32859,6452;1608,4769;22:45:00;1004,7681;04:45:00;1647,4625;16:45:00;
10/02/2015;31964,8951;1430,6984;22:45:00;1096,8703;06:45:00;1466,1284;13:45:00;
11/02/2015;31076,9492;1557,9102;22:45:00;979,5395;05:45:00;1504,5103;16:45:00;
12/02/2015;32122,5428;1536,7628;22:45:00;1016,9316;04:45:00;1564,2395;16:45:00;
13/02/2015;29947,4654;1398,0233;22:45:00;1026,6058;04:45:00;1369,5115;15:45:00;
14/02/2015;27048,3587;1389,9509;22:45:00;945,3747;05:45:00;1185,1195;15:45:00;
15/02/2015;25027,7712;1332,2503;22:45:00;810,0596;08:45:00;1122,1023;16:45:00;
16/02/2015;27405,3629;1386,3808;22:45:00;909,3812;08:45:00;1263,8382;15:45:00;
17/02/2015;28923,3685;1520,761;22:45:00;962,4161;08:45:00;1335,6909;16:45:00;
18/02/2015;31183,9132;1611,3473;22:45:00;968,9091;05:45:00;1537,9778;15:45:00;
19/02/2015;28508,2978;1372,3931;22:45:00;994,504;05:45:00;1327,8555;13:45:00;
20/02/2015;27542,5193;1380,0867;22:45:00;846,2114;05:45:00;1308,9814;12:45:00;
21/02/2015;26998,1722;1355,6987;22:45:00;766,8197;06:45:00;1197,9854;14:45:00;
22/02/2015;25594,3102;1426,2124;22:45:00;707,1291;06:45:00;1199,3904;16:45:00;
23/02/2015;32254,4301;1660,1879;22:45:00;957,7742;05:45:00;1607,2669;14:45:00;
24/02/2015;33547,424;1637,1361;22:45:00;1060,8401;05:45:00;1657,4375;14:45:00;
25/02/2015;32058,9449;1489,9789;22:45:00;1050,2736;05:45:00;1499,8105;15:45:00;
26/02/2015;30732,0637;1514,2739;21:45:00;1015,4757;05:45:00;1469,0129;14:45:00;
27/02/2015;29980,5269;1381,3865;21:45:00;1014,6452;05:45:00;1399,8369;12:45:00;
28/02/2015;26513,7078;1355,9121;22:45:00;909,878;06:45:00;1166,8967;16:45:00;
01/03/2015;24671,2554;1387,4069;23:45:00;815,0811;08:45:00;1036,5812;16:45:00;
02/03/2015;30353,8769;1614,738;22:45:00;918,7021;03:45:00;1448,5648;16:45:00;
03/03/2015;31796,7018;1446,3993;22:45:00;1041,1581;05:45:00;1556,912;15:45:00;
04/03/2015;29901,6662;1457,5159;22:45:00;917,3624;04:45:00;1395,4515;12:45:00;
05/03/2015;30348,0422;1484,4601;22:45:00;1002,0117;04:45:00;1404,1882;16:45:00;
06/03/2015;29958,9175;1485,5227;21:45:00;961,7986;05:45:00;1428,2669;16:45:00;
07/03/2015;28175,7607;1447,4676;22:45:00;921,5553;05:45:00;1271,2989;16:45:00;
08/03/2015;25859,2859;1411,392;22:45:00;0;00:45:00;1153,7084;16:45:00;
09/03/2015;31400,6786;1599,3064;21:45:00;892,1845;06:45:00;1562,0727;15:45:00;
10/03/2015;32501,2869;1684,865;21:45:00;1031,4052;05:45:00;1590,5493;15:45:00;
11/03/2015;31720,7345;1633,1033;21:45:00;1010,6818;06:45:00;1531,5059;15:45:00;
12/03/2015;31786,2216;1561,9682;21:45:00;1002,9705;05:45:00;1526,5118;16:45:00;
13/03/2015;31590,1271;1537,0082;21:45:00;1008,015;04:45:00;1526,8948;15:45:00;
14/03/2015;29129,3541;1434,7021;21:45:00;996,7056;05:45:00;1361,0579;14:45:00;
15/03/2015;26501,3416;1349,6206;21:45:00;882,9355;08:45:00;1168,5754;15:45:00;
16/03/2015;30631,0407;1546,5022;21:45:00;954,3591;04:45:00;1484,2748;15:45:00;
17/03/2015;31974,9158;1573,3463;21:45:00;1009,685;05:45:00;1548,6511;16:45:00;
18/03/2015;31544,3853;1558,0613;21:45:00;1015,6053;05:45:00;1487,0046;16:45:00;
19/03/2015;31473,9755;1582,2973;21:45:00;1010,3422;05:45:00;1491,0923;15:45:00;
20/03/2015;31998,0583;1571,9626;21:45:00;1031,8788;05:45:00;1518,9633;14:45:00;
21/03/2015;26504,8663;1304,0788;21:45:00;957,2569;05:45:00;1137,4708;13:45:00;
22/03/2015;23395,2577;1241,8251;21:45:00;783,895;08:45:00;993,1129;13:45:00;
23/03/2015;26982,3319;1420,7855;21:45:00;844,1506;04:45:00;1231,705;13:45:00;
24/03/2015;27892,3388;1430,28;21:45:00;895,1932;04:45:00;1261,7779;12:45:00;
25/03/2015;28310,8875;1429,8753;21:45:00;903,2119;04:45:00;1293,3533;12:45:00;
26/03/2015;27202,5532;1400,4927;21:45:00;875,2241;04:45:00;1219,6916;12:45:00;
27/03/2015;27162,6214;1390,7527;21:45:00;864,1334;04:45:00;1229,6921;12:45:00;
28/03/2015;25684,9855;1318,4919;21:45:00;868,9927;05:45:00;1146,8827;13:45:00;
29/03/2015;23412,963;1245,4391;21:45:00;779,5278;08:45:00;997,6667;14:45:00;
30/03/2015;26801,7564;1387,951;21:45:00;864,3563;04:45:00;1240,9686;14:45:00;
31/03/2015;26728,2751;1356,8752;20:45:00;900,6874;04:45:00;1187,1992;14:45:00;
01/04/2015;26175,7665;1355,1922;20:45:00;873,3474;05:45:00;1155,5614;14:45:00;
02/04/2015;25442,2792;1328,3298;20:45:00;858,2063;04:45:00;1114,7239;14:45:00;
03/04/2015;24074,4986;1291,3135;20:45:00;796,771;08:45:00;1040,1392;13:45:00;
04/04/2015;24454,7529;1312,4515;20:45:00;822,2106;08:45:00;1064,2314;14:45:00;
05/04/2015;23644,8373;1241,5721;21:45:00;803,6984;08:45:00;1002,3724;13:45:00;
06/04/2015;26353,0578;1384,0317;21:45:00;802,7249;03:45:00;1204,1197;12:45:00;
07/04/2015;27153,6036;1407,382;21:45:00;866,9466;05:45:00;1235,9782;13:45:00;
08/04/2015;27648,7235;1425,2803;20:45:00;890,1738;04:45:00;1234,5673;13:45:00;
09/04/2015;28014,2075;1438,7671;20:45:00;882,7999;04:45:00;1265,0753;12:45:00;
10/04/2015;28407,1959;1455,9276;20:45:00;898,613;04:45:00;1295,0864;12:45:00;
11/04/2015;26197,5804;1338,7826;20:45:00;904,765;05:45:00;1148,1763;13:45:00;
12/04/2015;23702,0674;1260,2532;21:45:00;779,3802;08:45:00;1002,1572;14:45:00;
13/04/2015;27958,0009;1446,3338;20:45:00;867,5419;04:45:00;1277,6819;15:45:00;
14/04/2015;28134,8417;1452,6062;20:45:00;909,8932;04:45:00;1246,9948;14:45:00;
15/04/2015;28745,3925;1443,9571;20:45:00;914,9154;04:45:00;1307,7099;13:45:00;
16/04/2015;28425,8752;1438,5135;20:45:00;911,2237;04:45:00;1276,2685;12:45:00;
17/04/2015;27740,6145;1375,0737;20:45:00;904,2113;05:45:00;1257,938;12:45:00;
18/04/2015;25300,6854;1314,04;20:45:00;854,0846;05:45:00;1110,7607;13:45:00;
19/04/2015;23164,375;1250,3534;21:45:00;758,7444;08:45:00;988,6892;14:45:00;
20/04/2015;26854,0049;1405,5659;20:45:00;829,5129;04:45:00;1213,0457;12:45:00;
21/04/2015;27296,7512;1418,9704;20:45:00;865,4301;04:45:00;1216,5081;12:45:00;
22/04/2015;27383,6366;1426,8701;20:45:00;858,2797;04:45:00;1218,0481;12:45:00;
23/04/2015;27201,2636;1426,3516;20:45:00;859,8921;04:45:00;1192,4737;12:45:00;
24/04/2015;27246,0685;1403,4879;20:45:00;859,7721;05:45:00;1224,372;12:45:00;
25/04/2015;25582,5798;1355,1609;20:45:00;854,3399;05:45:00;1121,9415;13:45:00;
26/04/2015;23177,1893;1247,1324;21:45:00;767,3506;08:45:00;981,146;14:45:00;
27/04/2015;26988,8371;1432,1769;20:45:00;820,2773;04:45:00;1234,3322;13:45:00;
28/04/2015;27412,8375;1413,7428;20:45:00;860,1605;04:45:00;1229,9899;13:45:00;
29/04/2015;27374,1773;1408,6377;20:45:00;862,615;04:45:00;1219,2018;12:45:00;
30/04/2015;26876,371;1360,9564;20:45:00;837,0595;04:45:00;1227,9106;13:45:00;
01/05/2015;22277,869;1176,5382;21:45:00;737,8171;08:45:00;948,9083;13:45:00;
02/05/2015;24467,5107;1277,9227;20:45:00;792,3996;04:45:00;1115,0772;14:45:00;
03/05/2015;23819,3552;1326,9298;21:45:00;772,8994;08:45:00;1024,7051;13:45:00;
04/05/2015;28002,0434;1505,635;21:45:00;833,7038;04:45:00;1265,7743;12:45:00;
05/05/2015;28711,7866;1507,2838;21:45:00;900,1576;05:45:00;1264,8979;12:45:00;
06/05/2015;29603,6524;1574,3755;21:45:00;899,6428;04:45:00;1324,0275;12:45:00;
07/05/2015;29562,1958;1553,5469;21:45:00;922,0502;05:45:00;1292,1145;12:45:00;
08/05/2015;29451,943;1490,2593;21:45:00;929,1061;04:45:00;1320,0484;12:45:00;
09/05/2015;27589,8368;1417,9917;20:45:00;917,7715;05:45:00;1175,1473;12:45:00;
10/05/2015;24776,7353;1281,9425;21:45:00;838,1833;05:45:00;1063,5221;12:45:00;
11/05/2015;28580,7224;1502,1933;21:45:00;871,6796;04:45:00;1299,1129;12:45:00;
12/05/2015;28818,3232;1496,0631;21:45:00;899,1782;04:45:00;1275,2588;12:45:00;
13/05/2015;29204,1036;1503,1484;21:45:00;905,9556;04:45:00;1295,9249;12:45:00;
14/05/2015;28884,3595;1478,2277;20:45:00;913,6194;04:45:00;1299,2592;12:45:00;
15/05/2015;28227,6837;1427,4027;20:45:00;893,1989;04:45:00;1258,9489;12:45:00;
16/05/2015;25891,5303;1350,4198;20:45:00;857,9589;05:45:00;1131,5531;13:45:00;
17/05/2015;23230,9183;1228,7745;20:45:00;786,8809;05:45:00;999,6152;14:45:00;
18/05/2015;26308,9521;1396,1188;20:45:00;816,213;05:45:00;1192,836;14:45:00;
19/05/2015;27662,2414;1438,2341;20:45:00;859,7828;04:45:00;1246,0908;12:45:00;
20/05/2015;27722,2026;1410,4178;20:45:00;861,4881;04:45:00;1241,476;12:45:00;
21/05/2015;27850,8762;1434,6771;20:45:00;860,1144;04:45:00;1242,1724;12:45:00;
22/05/2015;28151,3395;1432,941;20:45:00;877,1891;04:45:00;1262,817;14:45:00;
23/05/2015;26086,8603;1326,272;20:45:00;861,3714;05:45:00;1167,7315;13:45:00;
24/05/2015;23837,9013;1303,3316;21:45:00;786,9902;08:45:00;1023,3374;13:45:00;
25/05/2015;28617,7251;1515,4257;21:45:00;864,4793;04:45:00;1281,1165;12:45:00;
26/05/2015;30096,5223;1551,1423;21:45:00;922,9998;05:45:00;1350,9773;12:45:00;
27/05/2015;29990,4425;1536,143;21:45:00;924,3524;04:45:00;1352,096;12:45:00;
28/05/2015;29368,4862;1528,7491;21:45:00;913,6132;04:45:00;1288,4943;12:45:00;
29/05/2015;30052,9667;1538,8789;21:45:00;932,0528;04:45:00;1348,9361;12:45:00;
30/05/2015;28412,2005;1465,0439;20:45:00;932,9361;05:45:00;1227,5921;13:45:00;
31/05/2015;26117,0297;1409,9734;21:45:00;866,8829;08:45:00;1122,5814;13:45:00;
01/06/2015;29203,1093;1527,8361;21:45:00;895,5039;04:45:00;1306,3893;12:45:00;
02/06/2015;29398,0757;1512,8763;21:45:00;921,5537;04:45:00;1302,7979;12:45:00;
03/06/2015;29651,2143;1521,3999;21:45:00;928,0726;04:45:00;1330,1001;12:45:00;
04/06/2015;29954,7596;1546,6108;21:45:00;930,8218;05:45:00;1346,1131;12:45:00;
05/06/2015;29516,1799;1485,8622;20:45:00;932,2283;05:45:00;1317,4175;13:45:00;
06/06/2015;27160,4537;1383,3634;19:45:00;880,2597;05:45:00;1223,4726;13:45:00;
07/06/2015;24694,5177;1329,5717;21:45:00;814,7069;06:45:00;1065,7064;13:45:00;
08/06/2015;29159,8968;1541,2679;21:45:00;882,2823;04:45:00;1310,7483;12:45:00;
09/06/2015;30749,7974;1580,2949;21:45:00;928,3863;04:45:00;1379,7171;12:45:00;
10/06/2015;30542,2843;1591,2956;21:45:00;924,0073;04:45:00;1334,9719;12:45:00;
11/06/2015;31669,9379;1680,0912;21:45:00;959,2978;04:45:00;1382,01;12:45:00;
12/06/2015;32576,6977;1672,0809;21:45:00;987,7347;04:45:00;1491,9721;12:45:00;
13/06/2015;31401,6891;1616,0772;20:45:00;998,7605;05:45:00;1401,5051;12:45:00;
14/06/2015;28535,6078;1568,1079;21:45:00;913,8895;08:45:00;1198,2102;13:45:00;
15/06/2015;33300,11;1771,7489;21:45:00;972,4846;04:45:00;1520,3946;12:45:00;
16/06/2015;33067,9489;1680,7679;20:45:00;1024,6063;04:45:00;1498,617;12:45:00;
17/06/2015;33217,0097;1747,3139;21:45:00;995,7511;05:45:00;1483,1724;12:45:00;
18/06/2015;34488,8826;1798,4978;21:45:00;1024,9231;04:45:00;1561,7175;12:45:00;
19/06/2015;34412,1331;1773,474;21:45:00;1057,8479;05:45:00;1525,9458;12:45:00;
20/06/2015;33412,718;1689,7476;20:45:00;1067,7625;05:45:00;1517,442;12:45:00;
21/06/2015;29917,2103;1619,4536;21:45:00;992,8085;06:45:00;1260,9613;12:45:00;
22/06/2015;35225,5519;1834,5683;21:45:00;999,7891;04:45:00;1625,198;12:45:00;
23/06/2015;35723,6027;1864,1089;21:45:00;1061,7809;05:45:00;1618,7639;12:45:00;
24/06/2015;35917,5635;1850,6217;20:45:00;1083,6604;04:45:00;1658,2107;12:45:00;
25/06/2015;33040,9661;1618,3028;21:45:00;1056,5369;05:45:00;1488,1233;12:45:00;
26/06/2015;30691,7858;1531,7242;20:45:00;972,4526;05:45:00;1381,2384;12:45:00;
27/06/2015;27854,356;1420,9829;20:45:00;925,1668;05:45:00;1201,4475;12:45:00;
28/06/2015;25506,8675;1341,7402;21:45:00;833,653;06:45:00;1136,6135;14:45:00;
29/06/2015;29784,8769;1512,326;21:45:00;884,1843;05:45:00;1400,606;13:45:00;
30/06/2015;30163,5289;1591,0841;21:45:00;919,574;04:45:00;1328,3233;12:45:00;
01/07/2015;32014,9919;1687,8296;20:45:00;965,8475;04:45:00;1411,8532;12:45:00;
02/07/2015;32949,302;1680,9298;20:45:00;1020,001;03:45:00;1460,9151;12:45:00;
03/07/2015;34190,7868;1733,5367;20:45:00;1016,7535;04:45:00;1592,4841;13:45:00;
04/07/2015;32126,4819;1676,2719;20:45:00;1029,1888;04:45:00;1386,7332;12:45:00;
05/07/2015;30497,8427;1618,2009;20:45:00;1011,2009;05:45:00;1299,5051;12:45:00;
06/07/2015;34056,2069;1743,9511;20:45:00;1028,144;04:45:00;1550,8121;12:45:00;
07/07/2015;34250,6416;1753,8347;20:45:00;1043,4404;04:45:00;1539,8624;12:45:00;
08/07/2015;33991,857;1733,0287;20:45:00;1065,808;04:45:00;1495,2401;12:45:00;
09/07/2015;33364,06;1699,5952;20:45:00;1047,687;04:45:00;1451,535;12:45:00;
10/07/2015;33087,0801;1656,9022;20:45:00;1026,9017;04:45:00;1498,0267;12:45:00;
11/07/2015;30701,4803;1573,9462;20:45:00;989,4401;04:45:00;1365,8195;12:45:00;
12/07/2015;27316,4385;1409,7784;20:45:00;928,4313;05:45:00;1163,801;12:45:00;
13/07/2015;32661,6137;1724,0344;20:45:00;891,0417;03:45:00;1521,1218;12:45:00;
14/07/2015;33693,7467;1795,7742;20:45:00;1010,8567;03:45:00;1459,8979;12:45:00;
15/07/2015;34723,1576;1835,3677;20:45:00;1033,2983;03:45:00;1530,8772;12:45:00;
16/07/2015;35607,8954;1840,6204;20:45:00;1061,3638;04:45:00;1588,0039;12:45:00;
17/07/2015;33748,909;1690,5094;20:45:00;1063,9958;04:45:00;1484,4498;12:45:00;
18/07/2015;29000,4825;1520,3978;19:45:00;959,2225;04:45:00;1267,763;12:45:00;
19/07/2015;27848,1206;1523,7146;20:45:00;908,6147;05:45:00;1170,1199;12:45:00;
20/07/2015;33804,2269;1812,8538;20:45:00;951,2618;03:45:00;1536,8821;12:45:00;
21/07/2015;35088,8884;1866,2842;20:45:00;1045,7607;03:45:00;1529,6916;12:45:00;
22/07/2015;35423,2486;1855,0316;20:45:00;1059,3441;03:45:00;1567,5874;12:45:00;
23/07/2015;35440,5207;1812,7078;20:45:00;1073,7369;04:45:00;1585,9989;12:45:00;
24/07/2015;33922,075;1732,4523;20:45:00;1062,6287;03:45:00;1492,8172;12:45:00;
25/07/2015;29976,7962;1516,4678;19:45:00;1012,7605;04:45:00;1292,7785;12:45:00;
26/07/2015;26953,5451;1458,9736;20:45:00;917,8879;04:45:00;1136,5124;12:45:00;
27/07/2015;30214,6808;1560,6185;20:45:00;923,2271;03:45:00;1347,1043;12:45:00;
28/07/2015;29844,081;1510,116;20:45:00;939,3236;03:45:00;1327,9145;12:45:00;
29/07/2015;29816,9447;1567,4309;20:45:00;875,5586;04:45:00;1333,0693;12:45:00;
30/07/2015;30663,6464;1571,0508;20:45:00;937,972;03:45:00;1360,5833;14:45:00;
31/07/2015;30131,5851;1521,9564;19:45:00;930,3152;03:45:00;1400,9507;12:45:00;
01/08/2015;28362,5538;1475,6879;19:45:00;930,1653;04:45:00;1232,246;12:45:00;
02/08/2015;26285,3026;1402,2723;20:45:00;847,4272;05:45:00;1155,1582;12:45:00;
03/08/2015;29717,5535;1560,5992;20:45:00;897,8881;03:45:00;1317,8156;12:45:00;
04/08/2015;31073,7099;1635,8987;20:45:00;942,9134;04:45:00;1360,4124;12:45:00;
05/08/2015;30705,8887;1524,6153;20:45:00;976,5458;03:45:00;1388,0755;12:45:00;
06/08/2015;28124,5564;1449,3657;20:45:00;882,4258;03:45:00;1309,3522;12:45:00;
07/08/2015;29731,1753;1520,521;20:45:00;857,0928;04:45:00;1381,9535;12:45:00;
08/08/2015;28027,2624;1435,5318;19:45:00;910,1511;04:45:00;1256,438;12:45:00;
09/08/2015;24685,9857;1283,8405;20:45:00;817,1916;07:45:00;1085,5871;12:45:00;
10/08/2015;29563,9503;1567,7765;20:45:00;856,9978;04:45:00;1346,2639;13:45:00;
11/08/2015;30930,4192;1591,5836;20:45:00;938,5219;03:45:00;1382,2529;12:45:00;
12/08/2015;32880,2377;1687,0346;20:45:00;940,4438;03:45:00;1533,568;13:45:00;
13/08/2015;32231,2138;1618,2156;20:45:00;968,2559;04:45:00;1499,8902;12:45:00;
14/08/2015;32154,1438;1621,1358;20:45:00;957,3017;04:45:00;1481,2629;13:45:00;
15/08/2015;29755,5375;1538,8198;20:45:00;956,3532;04:45:00;1325,8214;12:45:00;
16/08/2015;27384,8467;1454,8668;20:45:00;907,8441;07:45:00;1144,1959;12:45:00;
17/08/2015;30954,6402;1567,0644;20:45:00;933,7109;03:45:00;1425,8217;12:45:00;
18/08/2015;29820,619;1560,0478;20:45:00;919,343;03:45:00;1322,198;12:45:00;
19/08/2015;31743,0388;1667,3534;20:45:00;933,0566;03:45:00;1435,7769;12:45:00;
20/08/2015;31159,2848;1608,7547;20:45:00;974,764;03:45:00;1378,132;12:45:00;
21/08/2015;29898,6873;1475,7828;20:45:00;954,0304;04:45:00;1335,8436;12:45:00;
22/08/2015;27523,0418;1417,1618;20:45:00;930,59;04:45:00;1193,0584;12:45:00;
23/08/2015;27318,9644;1496,3188;20:45:00;857,1201;07:45:00;1212,5238;13:45:00;
24/08/2015;30341,2912;1617,0429;20:45:00;931,7601;03:45:00;1371,4714;12:45:00;
25/08/2015;26225,6841;1414,3423;20:45:00;886,0533;07:45:00;1090,3727;12:45:00;
26/08/2015;30939,1514;1593,7157;20:45:00;903,0039;04:45:00;1454,3554;12:45:00;
27/08/2015;30251,7194;1566,4832;20:45:00;966,903;04:45:00;1307,4289;12:45:00;
28/08/2015;29616,0287;1483,245;20:45:00;943,247;03:45:00;1305,8395;12:45:00;
29/08/2015;26975,541;1375,912;20:45:00;935,0061;04:45:00;1180,3661;12:45:00;
30/08/2015;23625,4442;1295,6858;20:45:00;770,2751;07:45:00;996,6478;13:45:00;
31/08/2015;27968,8202;1506,8915;20:45:00;852,9684;03:45:00;1217,8353;12:45:00;
01/09/2015;30821,724;1665,3598;20:45:00;945,9604;03:45:00;1345,8406;12:45:00;
02/09/2015;32284,8949;1663,3117;20:45:00;1008,2346;03:45:00;1447,5805;12:45:00;
03/09/2015;30387,9417;1590,0438;20:45:00;956,7916;03:45:00;1321,7964;12:45:00;
04/09/2015;30165,068;1541,489;20:45:00;964,5587;03:45:00;1312,4379;12:45:00;
05/09/2015;27524,0572;1447,8717;20:45:00;943,0717;04:45:00;1160,5246;12:45:00;
06/09/2015;25110,669;1369,9677;21:45:00;851,7698;07:45:00;1030,5397;12:45:00;
07/09/2015;28816,6854;1511,3214;20:45:00;882,5655;03:45:00;1298,1637;12:45:00;
08/09/2015;28398,2278;1498,4274;20:45:00;893,4248;04:45:00;1248,7767;12:45:00;
09/09/2015;29672,9114;1595,7076;20:45:00;895,5084;03:45:00;1299,9064;12:45:00;
10/09/2015;30775,2585;1636,2199;20:45:00;957,0474;03:45:00;1333,8231;12:45:00;
11/09/2015;32798,6515;1709,469;20:45:00;982,9491;03:45:00;1497,8533;12:45:00;
12/09/2015;29752,6829;1546,7548;20:45:00;1010,7911;04:45:00;1272,222;12:45:00;
13/09/2015;26191,8134;1400,0733;21:45:00;892,417;07:45:00;1083,967;12:45:00;
14/09/2015;28456,253;1460,4492;20:45:00;889,0639;03:45:00;1259,3151;12:45:00;
15/09/2015;27963,9319;1436,1957;20:45:00;882,2421;03:45:00;1248,8813;12:45:00;
16/09/2015;28795,1048;1538,993;20:45:00;873,2025;03:45:00;1292,0667;12:45:00;
17/09/2015;29185,0562;1543,3069;20:45:00;932,5035;04:45:00;1251,1379;12:45:00;
18/09/2015;29285,3641;1546,5092;20:45:00;938,4375;03:45:00;1276,2459;12:45:00;
19/09/2015;27087,394;1403,6166;20:45:00;931,2765;04:45:00;1158,3734;12:45:00;
20/09/2015;24587,4213;1330,5675;20:45:00;820,9864;06:45:00;1038,3914;12:45:00;
21/09/2015;29496,6711;1544,1505;20:45:00;881,6862;04:45:00;1364,7857;13:45:00;
22/09/2015;31705,3364;1651,8908;20:45:00;937,0148;03:45:00;1494,2602;12:45:00;
23/09/2015;31688,3627;1629,4583;20:45:00;977,7429;04:45:00;1462,1405;12:45:00;
24/09/2015;31533,9914;1621,437;20:45:00;961,9629;03:45:00;1429,8589;12:45:00;
25/09/2015;30622,0346;1540,922;20:45:00;965,3612;03:45:00;1400,3687;12:45:00;
26/09/2015;27746,7749;1441,5672;19:45:00;935,3864;04:45:00;1194,1462;12:45:00;
27/09/2015;24573,1446;1315,1428;21:45:00;832,7542;06:45:00;1036,3611;12:45:00;
28/09/2015;28287,1991;1514,202;20:45:00;860,9149;03:45:00;1246,4328;12:45:00;
