,0
2020-12-25,-14558.19858429546
2020-12-26,-18200.487155724026
2020-12-27,-21549.355727152608
2020-12-28,3616.1285585616715
2020-12-29,6195.297129990242
2020-12-30,13239.159987133113
2020-12-31,14144.43855856167
2021-01-01,9133.170440124552
2021-01-02,-1755.3067027325742
2021-01-03,-13871.638131304004
2021-01-04,3227.137582981697
2021-01-05,7549.8761544102745
2021-01-06,6241.219011553156
2021-01-07,2893.483297267405
2021-01-08,6075.963297267415
2021-01-09,-6980.895274161157
2021-01-10,-20356.5338455897
2021-01-11,-466.959559875424
2021-01-12,8030.74615441027
2021-01-13,3290.6490115531196
2021-01-14,-1034.6238455897255
2021-01-15,2069.9361544103012
2021-01-16,-6946.989559875423
2021-01-17,-17783.98813130401
2021-01-18,785.3118686960079
2021-01-19,10014.631868696015
2021-01-20,7945.24615441027
2021-01-21,3466.6004401245445
2021-01-22,5716.783297267422
2021-01-23,-4605.550988446863
2021-01-24,-16074.785274161171
2021-01-25,-1958.0595598754298
2021-01-26,3771.5390115531336
2021-01-27,1750.2004401245795
2021-01-28,-1660.648131303984
2021-01-29,-4313.302417018276
2021-01-30,-20933.562417018285
2021-01-31,-28878.160988446878
2021-02-01,-11318.756702732586
2021-02-02,-3652.30955987543
2021-02-03,-2484.2909884468536
2021-02-04,5262.681868696003
2021-02-05,-241.5352741611423
2021-02-06,-9977.26384558974
2021-02-07,-23041.260988446855
2021-02-08,-4016.1509884468687
2021-02-09,1190.7718686959997
2021-02-10,5036.000440124568
2021-02-11,4643.694725838868
2021-02-12,80.30472583885421
2021-02-13,-6250.030988446873
2021-02-14,-21669.24384558972
2021-02-15,-6118.145274161157
2021-02-16,420.6718686959939
2021-02-17,-301.88955987541704
2021-02-18,-1516.3781313040236
2021-02-19,15.680440124531742
2021-02-20,-5175.929559875425
2021-02-21,-15928.815274161141
2021-02-22,-1628.8424170182843
2021-02-23,7438.101868696016
2021-02-24,9169.964725838829
2021-02-25,8753.14472583885
2021-02-26,10176.92044012458
2021-02-27,560.6104401245539
2021-02-28,-13050.972417018289
2021-03-01,315.94745341615635
2021-03-02,6702.326024844748
2021-03-03,7667.140310559043
2021-03-04,9458.931739130465
2021-03-05,11069.598881987593
2021-03-06,347.9303105590225
2021-03-07,-10739.563975155237
2021-03-08,8539.254596273298
2021-03-09,11750.368881987612
2021-03-10,5072.378881987592
2021-03-11,2782.7603105590388
2021-03-12,4762.973167701886
2021-03-13,-5391.151118012407
2021-03-14,-18024.822546583804
2021-03-15,-5266.951118012366
2021-03-16,1370.581739130459
2021-03-17,-262.1125465838122
2021-03-18,122.15316770190839
2021-03-19,2131.0788819875743
2021-03-20,-8555.328260869544
2021-03-21,-20485.98397515525
2021-03-22,-2457.8368322981405
2021-03-23,1837.357453416189
2021-03-24,2237.374596273323
2021-03-25,1981.5260248447303
2021-03-26,5651.846024844737
2021-03-27,-5122.888260869542
2021-03-28,-19636.143975155253
2021-03-29,-2386.7139751552604
2021-03-30,8527.387453416188
2021-03-31,5258.144596273312
2021-04-01,-769.9996894409705
2021-04-02,-13324.431118012406
2021-04-03,-12393.232546583808
2021-04-04,-12680.022546583816
2021-04-05,2869.6717391304555
2021-04-06,8037.920310559042
2021-04-07,7898.426024844754
2021-04-08,8414.051739130431
2021-04-09,7222.396024844726
2021-04-10,1688.4531677018967
2021-04-11,-10096.64254658384
2021-04-12,4518.021739130432
2021-04-13,9107.37316770188
2021-04-14,7490.348881987593
2021-04-15,6411.401739130466
2021-04-16,3774.853167701862
2021-04-17,-5564.382546583831
2021-04-18,-18297.82540372669
2021-04-19,5314.937453416176
2021-04-20,6744.466024844733
2021-04-21,773.3674534161983
2021-04-22,4242.854596273304
2021-04-23,3900.156024844764
2021-04-24,-3282.641118012398
2021-04-25,-13968.34683229812
2021-04-26,-1968.6196894409659
2021-04-27,3657.3431677018816
2021-04-28,2603.940310559032
2021-04-29,2564.147453416168
2021-04-30,6060.62316770188
2021-05-01,-3278.7011180124246
2021-05-02,-9692.73968944099
2021-05-03,1969.2160248447326
2021-05-04,5689.82745341619
2021-05-05,4389.537453416153
2021-05-06,4921.76602484475
2021-05-07,7210.1845962733205
2021-05-08,-3915.312546583824
2021-05-09,-17513.1111180124
2021-05-10,-862.4182608695701
2021-05-11,4352.973167701886
2021-05-12,3532.450310559041
2021-05-13,-185.3425465838227
2021-05-14,271.72888198759756
2021-05-15,-11194.00968944098
2021-05-16,-15012.568260869535
2021-05-17,3181.7560248447408
2021-05-18,8783.87316770188
2021-05-19,8107.26602484475
2021-05-20,7522.6803105590225
2021-05-21,-341.0168322981044
2021-05-22,-5267.839689440996
2021-05-23,-14188.588260869525
2021-05-24,2470.0274534161726
